index,attraction,location,blurb,url,description,tags
21,Dendera Light,"Dandarah, Egypt","Ancient Egyptian relief, claimed to depict an electrical light.",https://www.atlasobscura.com/places/dendera-light,"The Dendera Light is a depiction on a stone relief at the Hathor Temple, located at the Upper Egyptian temple complex of Dendera. It has been a major source of controversy in Egyptian history, since many fringe historians interpret the depiction as evidence of a modern lighting system similar in appearance to a Crookes tube.  It is located in a long underground passageway directly beneath the main temple that like the temple itself is completely covered in bas relief carvings.  Both space and access is limited and I believe you will not be allowed entry (or even discover the guarded entrance) unless you are accompanied by a licensed Egyptian guide and then as a individual, pair or perhaps family with older children. Among those who share this view is the controversial Swiss pseudo-archaeologist Erich von Däniken. Supporters of this theory claim that electrical light would give an explanation to the absence of lampblack deposits in many discovered tombs. The Dendera Light is often used in a similar context as the “Baghdad Battery,” in the assumption that ancient cultures were much more advanced than we believe today. The mainstream view among Egyptologists interprets the reliefs as a combination of a Lotus flower, a Djed pillar (a symbol of stability, symbolised by the outstretched arms), and a snake rising from the flower through the womb of Nut. Inscriptions around the “Dendera Light” support this view, since these reference the rising sun, which will spring out of a lotus flower in the shape of the snake god Semataui. According to Egyptologists, the bulb-like structure represents the womb of Nut, the goddess of the sky, which is also a common depiction for the night. Thus, the relief might show the rising sun making its way through the night. Despite the proof against electrical technology in ancient Egypt, the reliefs continue to stir up controversy as pseudo-scientists attempt to cling to any proof of advanced technological inventions in ancient peoples.","Dendera, Qena Governorate, Egypt. Note this entry shows several pictures of only one of five scenes containing the bulbs."
22,'Helicopter' Hieroglyphs,"Markaz Al Belina, Egypt","Some believe that this ancient mural depicts technology far ahead of its time, but in reality it's nothing quite out of place.",https://www.atlasobscura.com/places/helicopter-hieroglyphs,"The Temple of Seti I in Abydos features an ancient Egyptian frieze that is believed by UFO enthusiasts and conspiracy theorists to be an out-of-place artifact, not unlike the infamous Dendera Light. Among hieroglyphs such as the fly and whatnot, the engraving shows what seems to be a helicopter, as well as airplanes and a submarine. In some pseudoscientific circles, these hieroglyphs have been interpreted as a representation of modern technology in antiquity, knowledge perhaps given to the Egyptians by time travelers or extraterrestrial entities. But most archaeologists agree that the carvings are nothing unusual. The hieroglyphs depicting “modern technology” are an example of pareidolia, our tendency to perceive a pattern or meaning that isn’t actually there. Other examples of pareidolia include the perception of a human face in the moon or a church tower that looks like a chicken. The real explanation behind the “helicopter” has to do with the legacies of different rulers. In ancient Egypt, it was common for hieroglyphs to be re-carved over time, especially when a new pharaoh came into power. Digital imaging has shown that these images come from two separate images on top of each other. The original carving, created during the reign of Seti I, translated to “He who repulses the nine enemies of Egypt.” It was later remade by artists during the reign of Rameses II to read “He who protects Egypt and overthrows foreign countries.” The plaster used to cover the Seti I inscription eroded over time, which led to the appearance of a single combined image. Conspiracy theorists have digitally altered photographs of the carving to remove details and make it look more like modern technology in order to support their pseudoscientific narratives.",
23,Tombs of the Nobles,"Abu AR Rish Qebli, Egypt",A network of ancient Egyptian tombs built into the cliff face along the Nile.,https://www.atlasobscura.com/places/tombs-of-the-nobles,"Rising up along the west bank of the Nile is a relatively little-visited archaeological gem, the Tombs of the Nobles, also called Qubbet el-Hawa, where ancient carvings and hieroglyphics still exist alongside Christian murals and Muslim monuments. This sand-swept cliffside necropolis is located a short ferry ride across the river from Aswan, and can be seen from all around the city. The site is home to hundreds of rock-cut tombs housing the remains of high-ranking and noble Egyptians from antiquity. Many tombs date back as much as 3,800 years. They are decorated with paintings, hieroglyphics, and statues, and some of the larger tombs can be entered and explored. First discovered by British archaeologist Lord Greenville in 1885, the cemetery is still being excavated to this day. The list of notable residents is long, but some of the more famous burials from the Old and Middle Kingdom include the tomb of Harkhuf—famous for being covered in inscriptions that give a glimpse into the culture of the era—governors of the Egyptian Pharaohs Pepi II and Amenemhat II and the Lady Sattjeni from the ruling family of Elephantine.","Locals will try to sell you felucca rides across the West Bank on arrival in Aswan, but it's best to head to the public ferry at the Nile Cruise terminal, which costs 5EgP each way. Entrance fees are 60EgP, and you will be escorted by a guide. The paths are quite steep. There is the option to take a camel, but the animals don't look well treated."
24,Tamr Hena Museum,"Alexandria, Egypt","Part shoe store, part sociopolitical art gallery, part zoo.",https://www.atlasobscura.com/places/tamr-hena-museum,"Alexandria, Egypt, has a rich history that has been influenced across thousands of years by the ancient Egyptian, Greek, and Roman Empires; the early Christian church; the expansion of Islam; and most recently by the democratic revolutions of the Arab Spring. There is plenty of historical evidence of all of this for the regular sightseeing visitor. But once you’ve worn out your shoes walking around all the ruins and monuments, you’ll want to visit Nasser ElSherbini’s Shoe Store, recently converted into the Tamr Hena Museum. At first this eclectic museum seems like a random if entertaining collection. But after a cup of tea with the owner, visitors will learn how it all ties together to represent the peoples’ struggle and the unfortunate survival of corruption throughout the various ages and regimes. A former athlete and hunter, ElSherbini operated his small shoe store for many years before an itch to do something different led him to begin sculpting clay and paper-mâché figures and monsters to entertain the children who came in for new shoes. Soon, his artwork began to take on a sociopolitical meaning, when the Egyptian economy suffered extreme setbacks after the political revolutions of January 2011 and June 2013. Immediately upon entering, you are faced with a scaly Hydra descending from the ceiling, with its many serpentine heads representing racism, ignorance, and other social woes. A melancholy statue sits by the door, selling jars of lies and betrayal. The caged monkeys and free-roaming snakes are a unique Orwellian-Egyptian metaphor, as well as a fun photo opportunity. Without directly insulting any powerful figures, ElSherbini has transformed his shop into a fascinating little world for creative criticism.","To get to the museum, take the cable car/tram to the Ibrahimeya Station and walk west about 60 meters down Omar Lotfy Street."
25,St. Catherine's Monastery,"Qesm Saint Katrin, Egypt",Charnel house at the foot of Mount Sinai.,https://www.atlasobscura.com/places/st-catherine-s-monastery,"Without a Bedouin guide, the Sinai is a vast, unnavigable expanse of desert. Rocky hills rise and fall underneath the blinding sun. And yet for thousands of years, this desolate peninsula was traversed and played host to many of the most important religious events in history. Many of these seminal events are neatly encapsulated within the walls of St. Catherine’s Monastery. Situated below Mount Sinai, St. Catherine’s Monastery was originally built by the Byzantine Emperor Justinian in the early 6th century. It is considered the oldest monastery in the world, although this claim is disputed. Much of the landscape around St. Catherine’s is similarly disputed, along with the claim that the peak above the monastery is actually the biblical Mount Sinai. Within the gates of the monastery, the unknown only grows. When Justinian declared a monastery be built on the land, a chapel dedicated to the burning bush was already in place. Once again, disputed claims placed the burning bush that appeared to Moses near the present-day monastery. To this day, a bush inside the compound is considered by some to be the original from biblical texts. Besides the chapel, the monastic compound also holds an ancient charnel for monks. Although monks are typically thought of as the most pious men who have dedicated their lives to God, the monks of St. Catherine often broke that mold, and were sent to the Sinai as punishment. As they died off, the pious next to the profane in the midst of the desert’s sparse resources, the monks discovered the ground was unsuitable for proper burials. Their only answer was to create a house of skulls, piling the bones of the religious men in a charnel below the monastery. Differing from many ossuaries and charnels, St. Catherine’s was based more on functionality than decoration, and the massive pile of remains speaks to that gruesome end. St. Catherine’s Monastery is now a UNESCO World Heritage Site. For more information on amazing ossuaries, charnels and skeletal remains around the world, visit Paul Koudounaris’ website Empire de la Mort, or purchase his definitive book  The Empire of Death: A Cultural History of Ossuaries and Charnel Houses.",
26,Hatshepsut's Myrrh Tree,"Luxor, Egypt",This unassuming tree stump reportedly traces its roots to the famous pharaoh queen's reign.,https://www.atlasobscura.com/places/hatshepsuts-myrrh-tree,"Despite attempts to erase evidence of her reign, Pharaoh Hatshepsut’s mark on history proved indelible. Even now, we revere the New Kingdom’s pharaoh queen as having been one of the best rulers not just in ancient Egypt but in the history of the world. At Hatshepsut’s mortuary temple on the Nile, a withered ancient tree stump defies the unrelenting Egyptian sun, still standing as a testimony to the female royal’s influence and political prowess. Supposedly, this myrrh tree dates back to one of the many expeditions commissioned by Hatshepsut some 3,500 years ago. According to the narrative, the tree was brought back from one of the monarch’s seafaring delegations to Punt, which is described as a land on the Red Sea (most likely present-day Somalia and other parts of the Horn of Africa). The myrrh was then planted next to the grand mortuary temple of Hatshepsut, also called Djeser-Djeseru, which translates to “Holy of Holies.” While it’s difficult to verify this particular claim without damaging the fragile, dry stump, there is no doubt that Hatshepsut ordered many expeditions, one of them to Punt. Relief carvings still decorated with traces of the once-brilliant colors that coated them depict this journey to this exotic land, including the trees and other goods transported back to Egypt. Constructed as a mortuary complex for the great pharaoh queen, Djeser-Djeseru was covered in images commemorating Hatshepsut and her accomplishments. At times, she elected to be depicted as a male, perhaps to emphasize the fact that she governed with a power and authority previously wielded only by men. In many ways, Hatshepsut was more successful than most of her male predecessors. She built more structures than any male ruler of Egypt before her. Under her sagacious guidance, Egypt enjoyed enormous prosperity thanks to her successful raids on Nubia and her distribution of wealth. Unfortunately, many of the carved records recounting this remarkable sovereign’s exploits and achievements were effaced once her stepson and nephew, Thutmose III, came into power after her death. At first, scholars assumed that Thutmose III sought revenge; after all, it was he who was supposed to inherit the throne from his father, but Hatshepsut seized the chance to rule in his stead as a regent. She supported her claim by arguing that the infant pharaoh was too young to direct an empire at the time of his father’s death. Many assumed that Thutmose III was angered by this usurping of power and thus strove to expunge Hatshepsut from history as retribution. However, some recent scholarship suggests that perhaps Thutmose III did not hold any ill will towards his stepmother-aunt—especially given the fact that he co-ruled with her for a time—and that his motivation for erasing evidence of her rule was merely pragmatic. He hoped to solidify his claim to the throne by giving the impression of a direct transmission of power from his father to him. Whatever the reason, despite his efforts, a record of Hatshepsut and her great deeds eventually surfaced. Djeser-Djeseru was never demolished; the worst damage it sustained was due to falling rocks. Despite the passage of thousands of years, enough of it remained to be reconstructed. The northern section of the upper terrace houses a Sun Complex. The temple also includes chapels to Amun-Re and Anubis. Parts of the temple were eventually repurposed. Beginning with St. Mark’s proselytizing, Egyptians began to convert from their pharaonic religion to Christianity. As with many ancient Egyptian sites, Hatshepsut’s temple was reused by locals, and in the 600s, a mudbrick Coptic monastery was built on the remains of the temple’s upper terrace. The entire complex was eventually excavated and rebuilt with the help of the Polish Academy of Science. Restored to its former glory, the temple’s epic presence punctures the looming cliffs on the west side of the Nile River.","The tree stump and marker stand on the grounds of Djeser-Djeseru, located on the Nile near the Valley of the Kings. This is an extremely hot location, and while you can buy water at a small tourist center, it's much cheaper to pack your own."
27,The Hanging Church,"Cairo, Egypt","Standing atop 2nd-century Roman ruins, this church is one of the oldest and most iconic in Old Cairo.",https://www.atlasobscura.com/places/the-hanging-church,"Contrary to what its name implies, the Hanging Church—Al Moallaqa—is not actually suspended from anything. Its unusual moniker comes from the fact that it’s built on top of the gates of an old Roman fortress. Located within Old Coptic Cairo (Masr al-Qadima) in what was ancient Egypt’s Heliopolite Nome, the Hanging Church is just a stone’s throw from the famous Babylon Fortress. The imposing stronghold was built by edict of the Roman emperor Diocletian, near the harbor settlement and canal commissioned years before by Emperor Trajan. Trajan’s 2nd-century canal was not the first attempt to build a waterway from the Nile to the Red Sea. There is evidence of Pharaonic and Achaemenid efforts—such as those undertaken by Seti I and Darius I, respectively—to excavate a channel connecting the river to the sea. Needless to say, the Hanging Church sits on land of great historical significance. Although its first mention came much later, the first iteration of the Hanging Church likely appeared in the 3rd or 4th century, beginning as a humble construction with palm logs and stones as a foundation. A more permanent structure was built in the 690s. In 1047, the Coptic Orthodox pope’s seat was moved from its historical home in Alexandria to the Hanging Church, where it remained until the 13th century. Beyond its historical and religious importance, the church has a number of architecturally distinguishing features. Two bell towers loom above the church, which as a whole is modeled to resemble Noah’s ark. Notably, the church is one of the first in Egypt to be built in the style of a basilica. The porch, which dates to the 11th century, has somewhat miraculously survived centuries of shuffling feet and processions. Beautiful lotus-shaped inlaid wooden panels decorate the wall above the altar just below images of Jesus’s disciplines, who are painted in a distinctly Coptic style. Some influence from Islamic art traditions can be detected on the church’s outer façade. Now located in the British Museum, 10 cedarwood panels from around 1300 once adorned the screen doors of a chapel. These panels are covered in intricate feast scenes and representations of biblical events such as the Nativity, Baptism, and Pentecost. The Hanging Church isn’t the only must-see ancient edifice in the vicinity. Nearby is the ‘Amr Ibn Al-‘As mosque, named after the Arab general who led the conquest of Egypt in 640. Not only is this mosque the first built in Egypt, it’s also the first in the entirety of Africa. A short walk away is the Ben Ezra Synagogue, an architectural gem and one of the last remaining testaments to the once-vibrant Egyptian Jewish community. Mari Girgis (St. George) Church, Abu Serga Church, and the Convent of St. George are other centuries-old holy sites in the neighborhood. History buffs should pop into the Coptic Museum, which is also located by the Hanging Church. Like the Nile, Egypt is overflowing—overflowing with sights, sounds, people, and, most of all, historical sights. It is nearly impossible for the casual traveler to see everything. Nonetheless, the Hanging Church and the famous buildings in its proximity should not be skipped.","There is no cost for admission. The church is open every day from 9 a.m. to 5 p.m. Coptic Mass is held from 8 a.m. to  11 a.m. on Wednesdays and Fridays, and from 9 a.m. to 11 a.m. on Sundays. Visitors are welcome to observe. There is no strict dress code, but it's better to wear clothing that goes down to at least your knees and avoid spaghetti straps."
28,The Cairo Genizah,"Cairo, Egypt",Hundreds of thousands of ancient documents offer a unique glimpse into Jewish life in Cairo.,https://www.atlasobscura.com/places/the-cairo-genizah-cairo-egypt,"The Ben Ezra Synagogue was built in al-Fustat, the first capital of Egypt under Arab rule. Today, al-Fustat is part of Old Cairo. Abraham ibn Ezra of Jerusalem purchased the land for the synagogue in 882. According to local tradition, the synagogue was built on the spot where baby Moses was found adrift on the Nile, but that’s not the only thing that sets this site apart. In the 19th century a collection of almost 280,000 Jewish manuscript fragments were found in the genizah (depository) of the Ben Ezra Synagogue. In 1896, English travelers Agnes S. Lewis and Margaret D. Gibson returned from Egypt with fragments from the genizah, and showed them to Solomon Schechter at Cambridge. Today, Taylor-Schechter’s collection at Cambridge has nearly 193,000 fragments. There are a further 31,000 fragments at the Jewish Theological Seminary of America. The John Rylands University Library in Manchester holds a collection of over 11,000 fragments. The genizah is the final resting place of “trashed” documents that invoke the name of God. It is forbidden to throw away writings containing the name of God, even if they are personal letters or legal contracts. Genizot are usually found in the attic or basement of a synagogue, but can also be in walls or buried underground. The Ben Ezra Synagogue genizah’s 280,000 documents were written between 950 CE and 1800 CE. There are notes, private correspondence, old contracts, and business-related material alongside religious manuscripts. Some documents were written by prominent people like Maimonides, while others were written by regular members of the community. There are materials from Egypt, Palestine, Lebanon, Syria, Tunisia, Sicily, and even India. The genizah provides an unprecedented look into medieval Jewish life in the Middle East. Most primary documents from the Middle Ages are records of momentous events of men and nations. The genizah reveals day-to-day details about ordinary people - individuals with names and personalities, strengths and weaknesses. Documents relate to these people’s innermost fears and yearnings, intimate relations, business rifts and rivalries, personal triumphs, and tragedies. The genizah documents also shed light on medieval history beyond Cairo. The rich store of linguistic works trace the history of Arabic dialects. Further, unique Arab manuscripts were found, like the pharmacological work of 11th century doctor Ahmed Ibn Al-Djazzar and a love story of Umayyid caliph Al-Walid II from the 8th century. There were fragments of Greek translations of the Bible by Aquila. A 10th century letter from Kyiv provided the earliest evidence of a Jewish community existing in the Ukraine. The fragments also tell the history of the Caspian kingdom of the Khazars and its conversion to Judaism in the 9th century. Among the most recent works are Yiddish letters and poems from the 13th to 15th centuries.",Located in Coptic Cairo.
29,Baron Empain Palace,"El-Montaza, Egypt","Located near Cairo's El Korba district, the abandoned mansion continues to inspire mystery and rumor throughout the city.",https://www.atlasobscura.com/places/baron-empain-palace,"Located on a slightly raised dais in the heart of Cairo’s suburban district of Heliopolis, the Baron Palace is a massive mansion built by the Baron Édouard Empain, a Belgian entrepreneur and architect who also built the Paris Métro. Its distinctive architecture and placement have led to the proliferation of rumors over the years. In its prime, the palace had luxurious gardens, gilded doors, and Belgian mirrors designed by Georges-Louis Claude. Built between 1907 and 1911, the mansion is covered with detailed animals and figures inspired by Orissa in India and Angkor Wat in Cambodia. Now long-abandoned, the palace is said to be connected to underground tunnels which lead to the nearby Catholic basilica where the Baron is buried. The Baron’s life was somewhat tragic and long after his death, he remains a mysterious figure in city-lore. His wife allegedly fell to her death from the main tower of the palace—which is reached via a spectacular revolving spiral staircase—and his mentally ill daughter was found dead in a basement chamber a few years after her mother’s death. After World War I, the Baron returned to Europe and his son took control of the house, hosting parties and living the good life, but by the July 23 revolution in 1952, the house had been sold. In more recent times, the house has been the supposed location of satanic rituals, heavy metal parties, orgies, and animal sacrifices. There are rumored sightings of the Baron’s daughter, of furniture moving across rooms, and of parties going on late into the night. Before the Arab Spring, the government had plans to remodel the palace and open it as a museum or park, but with the deposing of Hosni Mubarak, the project came to a halt. In 2017, there had been reports that the government would renovate the palace and use it as a conference space, but as of yet, these plans have yet to materialize.","As of 2023, entry is 60 pounds, free for seniors"
30,The Aquarium Grotto Garden,"Cairo, Egypt","A strange aquarium with stuffed fish, and almost no water for them to swim in.",https://www.atlasobscura.com/places/the-aquarium-grotto-garden-cairo-egypt,"The aquarium grotto garden is located in a gorgeous garden on the island Zamalek, in the Nile river in the middle of Cairo. The garden has beautiful caves that once contained several aquariums with living fish swimming in the clear blue water. For what was most likely economic reasons, they stopped maintaining the aquariums and all that was left is the green park with caves, trees and empty tanks with stuffed fish and fish preserved in glass.The park is mostly used as a quiet meeting place for young couples, away from noisy Cairo and their parents.",
31,The Pyramid of Senusret II,"Al Lahoun, Egypt","It might not be the prettiest pyramid in Egypt, but it may be the muddiest.",https://www.atlasobscura.com/places/the-pyramid-of-senusret-ii-al-lahoun-egypt,"Egypt is synonymous with its famous block pyramids, but they are not the only pyramids in the country. There are also less photogenic examples of triangular tombs that have not weathered the ages quite so well, like The Pyramid of Senusret II. Senusret II ruled Egypt during the end of the 1800s BCE.  When he died, he was placed in a pyramid tomb like many Egyptian rulers before and since. However Senusret II’s tomb, like his father’s was a bit of a cheat architecturally. Unlike the pyramids of Giza which were made with limestone blocks, the tomb of Senusret II was made of mud bricks supported by a limestone base. To finish the effect and protect the mud brick insides, the whole structure was encased in an outer layer of limestone. Was the pyramid left intact, it likely would have survived somewhat better into the modern age, but unfortunately the outer casings were later scavenged by Ramses II for his own monumental purposes, leaving the mud brick exposed to chunk off and fall away over the centuries. But not all was lost, and miraculously the remains of the weaker brick pyramid remain to this day. Thanks in part to it’s limestone interior, the remaining burial chambers managed to remain and began to be investigated in the 1800s (even though they had long since been pillaged by grave robbers). Today the pyramid can still be visited, even if it is not as pretty and popular as it’s more postcard-ready brethren.",
32,Siwa Oasis,"Qesm Siwah, Egypt",Source for a sizable portion of Egypt's freshwater supply is more than an optical illusion.,https://www.atlasobscura.com/places/siwa-oasis,"The Siwa Oasis is the source for a significant portion of Egypt’s freshwater supply. It is located in the sparsely populated, far west region of Egypt, only 30 miles from the Libyan border. Because the Siwan people are so isolated from the rest of the country, they have developed their own language (Berber), culture, and customs (women, although rarely seen in public, completely cover their bodies, including the face). As a tourist, there is much to do in Siwa, including desert safaris (which include sand surfing!), donkey-driven village tours led by local children, and exploration of wondrous oracle ruins. There are also plenty of delicious dates and olives to eat, provided by the thick palm groves and olive orchards that surround the city. Getting to Siwa is a bit of a journey from Cairo (5+ hour train, and then a 4 hour bus ride), but it is definitely worth the trek, especially if you’re looking to escape to some peace and quiet after the extreme crowds and liveliness of Cairo. And if you thought things in Cairo are cheap, prepare yourself for the amazingly affordable prices in Siwa!",
33,Agricultural Museum of Cairo,"Cairo, Egypt",A huge museum of much more than just agriculture displayed in a princess's palace.,https://www.atlasobscura.com/places/agricultural-museum-cairo,"Once the breadbasket of the Roman Empire, Egypt has a long agricultural history, so it’s no surprise to find a museum in Cairo dedicated to Egypt’s farming past. The surprise lies in what this museum contains, which is much more than simply agricultural. A huge complex with gardened grounds covering about 100 thousand square meters and buildings occupying another 20 thousand square meters, the Agricultural Museum of Cairo is a lot to take in. Founded in 1930, the museum was to be the first agricultural museum in the world. The founders sought a grand location to display a grand collection, thus the museum was installed in the palace of Princess Fatima. The collection contains a vast array of objects in ten halls. One hall of particular interest is the “museum of bread,” devoted entirely to baking, machines used in baking, and displays of various types of bread. Collections in other halls include a room of wax models of typical Egyptian meals, a large selection of preserved animals, and digestion displays including an inflated cow’s stomach. The real highlight of the museum, however, is the Scientific Collection Hall, which contains an amazing array of wax anatomical models, taxidermy, insect collections, anatomy specimens and general oddities, all of which have been little changed since the 1930s. Sadly, the last 80 years have not been kind to the collection. A taxidermied lion lies on its side, his legs having been destroyed by being dragged from place to place, and much of the museum is closed or in disrepair. According to visitor Oliver Wilkins, one can tip the caretaker to let you into closed areas. The museum plans to open a new wing of the agricultural museum, but it would be wise to go soon, before the old museum disappears. In the words of Wilkins, “Who knows how long it will be until it goes the way of Cairo’s other lost museums? See it while you can.” Update as of December 2022: The museum is currently closed due to ongoing renovations.",
34,Malkata Palace,"Luxor, Egypt",The city-sized home palace of one of ancient Egypt's most powerful rulers gives us a rare look into the lives of the epoch's rulers.,https://www.atlasobscura.com/places/malkata-palace,"Amenhotep III, Amenhotep the Magnificent, ruled over Egypt for almost 40 years, from 1386 BCE to 1349 BCE, and never before had Egypt seen such wealth, such power, or such ostentation. He ruled as pharaoh and as a god-king from his sprawling palace of Malkata. In all that remains to us of ancient Egypt, the homes of the dead and the homes of the gods have fared far better than the homes of the living. However the huge site of the palace of Malkata, which now lies in ruins, is one of the few places capable of hinting at the splendor of the pharaohs’ lives. Courtyards, audience-chambers, harems, and a gigantic ceremonial lake have been discovered at the Malkata site. Researchers have found that the walls were covered with bright, delicate paintings, some of which are still faintly visible. Animals, flowers, and the reed-beds along the Nile were all depicted on the walls of the pharaoh’s grand estate. Malkata was a home on the scale of a city, except built for a single ruler. Amenhotep’s wife had her own wing of the huge estate and the artificial lake was built strictly so that the ruler and family could sail on it. The site was so large that there is even a set of apartments known as the “West Villas” that would have housed the various workers and staff on site. Today, the ruins of Malkata stretch across the desert close to Thebes, still marking the pinnacle of Amenhotep’s 3,000 year old empire.",
35,Cairo’s Garbage City,"Cairo, Egypt",Slum Settlement Filled With Mountains of Garbage.,https://www.atlasobscura.com/places/garbage-city,"Manshiyat Nasser, or as it is more popularly known, Garbage City,“ is a slum settlement with a population of around 60,000 on the outskirts of the Moqattam Hills, within Cairo’s sprawling metropolitan area. The village is notable for having nearly every space of it covered in garbage, including the streets and rooftops of the settlement. These piles of garbage are the result of the Cairo Metropolitan Area having never established an efficient garbage collecting system, despite having a population of nearly 20 million. The inhabitants of Manshiyat Nasser, mostly Coptic Christians, have filled this gap for the past 70 years. These informal garbage collectors, called the Zabbaleen or “Garbage people,“ collect the garbage of Cairo’s residents in a door-to-door service for a small fee and then transport it via donkey carts or pick-up trucks to their homes in Manshiyat Nasser. Once home, they sort the garbage for recyclable material. The collecting of the trash is traditionally the men’s work, while women and children sort the garbage. Although antiquated on its face, the efficiency of the recycling system of the Zabbaleen is remarkable. Almost 90 percent of the garbage is recycled, which is four times the percentage most Western recycling companies produce. Living conditions are poor in Manshiyat Nasser and the living situation is unsurprisingly unhealthy. But during the last years, the lives of the Zabbaleen have gotten worse as a result of two decisions of the Cairo municipal government. In 2003 the government hired private companies for the garbage disposal, which today the Zabbaleen have to compete against. Six years later, in a preventive measure against the threat of an outbreak of the swine flu, the Cairo government ordered the culling of all 350,000 pigs in Manshiyat Nasser. Traditionally, pigs have always been an important factor in the lives of the Zabbaleen, since they cleared the garbage of all organic waste and their meat was later sold to hotels and restaurants catering to non-Muslim tourists. The village has received much attention following the release of the 2009 documentary film Garbage Dreams, which won the Al Gore Reel Current Award. Since the release of the film, Manshiyat Nasser has become something of an off-the-beaten-path tourist attraction for adventuresome individuals.","Manshiyat Nasser, Moqattam Hills"
36,Mit Ghamr Dovecotes,"Madinet Mit Ghamr, Egypt",Giant pigeon houses packed into city streets in Egypt.,https://www.atlasobscura.com/places/gahmr-delta,"Packed tightly against each other and stretching higher than many buildings around them, brown, earthen dovecotes or pigeon houses fill many Egyptian cities. In the Nile delta at Mit Ghamr, hundreds of dovecotes stand erect like earthen chimneys along many streets and are used for farming pigeons. Constructed out of mud brick, the Egyptian dovecote is an extremely common sight across the country and is especially prevalent in Mit Ghamr. Although pigeons have been known as pests, and rats with wings in many Western cities, in Egypt they are considered useful, and are farmed in urban areas through the use of the dovecote. Throughout Egypt, not only are the pigeons consumed as food, their droppings are also considered a valuable fertilizer. In a country with little arable land, the bizarre dovecotes are a crucial part of urban planning, and feeding a nation of 80 million people.",
37,Citadel of Saladin,"Cairo, Egypt",The medieval center of the Islamic world was also once the seat of Saladin's sultanate.,https://www.atlasobscura.com/places/citadel-of-saladin,"An-Nasir Salah ad-Din Yusuf ibn Ayyub, more commonly referred to as Saladin, is one of the most notable and significant figures in the history of the Middle Ages. From his wise rule to intense warfare with Christian crusaders, his reputation is well respected in both the western and Islamic worlds. Ruling a wide area extending from Syria to parts of the Maghreb, the seat of Saladin’s sultanate was the desert city of Cairo, where he constructed a magnificent citadel that would continue to be Egypt’s political center until the mid-19th century. The Citadel of Saladin, known colloquially in English as the Cairo Citadel, is strategically located on a promontory beneath the Mokattam Mountain that made it difficult to attack. It was considered the most impressive and ambitious military fortification at the time of its construction. Subsequent Islamic rulers of the Mamluk Sultanate and the Ottoman Empire, al-Nasir Muhammad and Muhammad Ali Pasha respectively, redeveloped and installed additional defenses. Thanks to (or in spite of) this elaborate fortification, Cairo was never subjected to a siege, and therefore, the Citadel has never fallen in history. One of the citadel’s historically significant features is a relief depicting an Egyptian vulture that can be seen on its western wall. Although headless today, it’s believed to have been originally a double-headed eagle, a motif often found in the contemporary Islamic world, from architecture to coinage. While the symbol is called the Eagle of Saladin, the relief’s exact date is unknown and its creation could be later than the time of Saladin. Nevertheless, this “eagle” was redesigned and used as a national symbol following the Egyptian revolution of 1952 and is still employed as Egypt’s official coat-of-arms. Until 1983, the Citadel was used as a military garrison by occupying British forces and later by the Egyptian army. It first opened to the public following UNESCO’s designation of it as part of the World Heritage Site, Historic Cairo. Today the site contains multiple Ottoman-era mosques and museums dedicated to the military, police, and historical carriages. The structure also offers amazing views of Cairo and the desert beyond.",
38,Cave of Swimmers,"Al Wahat Al Dakhla Desert, Egypt","A hyper-remote desert cave dramatized in ""The English Patient.""",https://www.atlasobscura.com/places/cave-of-swimmers,"The 1996 film The English Patient, based on Michael Ondaatje’s book, bears a rather loose resemblance to the life and times of the real-life László Almásy. Between the World Wars, this intrepid Hungarian desert explorer and, later, Axis collaborator, did indeed find a cave in southwest Egypt’s hyper-remote Gilf Kebir plateau. This is a corner of the Sahara that’s so arid and little-visited that the plateau itself had only been discovered a few years earlier. The cave, in a natural amphitheater called Wadi Surah, improbably depicts what could be interpreted as playful swimming figures from a time when the Sahara was much less arid. Almásy’s later book recalling his desert adventures was called Swimmers in the Desert. The real cave is nothing like the dramatic cavern in the movie. It’s a rather ordinary, shallow scoop at the base of an outcrop. It does feature rock art that is thought to be 8,000 years old, but the tiny swimming figures that have survived the millennia are much degraded. There are far more impressive and equally enigmatic galleries of prehistoric rock art nearby in the Gilf, as well the valleys radiating from the Jebel Uwienat massif, a hundred miles to the south, where the borders of Sudan and Libya meet.","It was never easy to reach Gilf Kebir, and other parts of the Libyan Desert in Egypt have been off-limits to tourists for some time. That is unlikely to change soon."
