index,attraction,location,blurb,url,description,tags
47,Vank Cathedral,"Isfahan, Iran","The cathedral stands in New Jufa, Isfahan's Armenian quarter that was established in 1606.",https://www.atlasobscura.com/places/vank-cathedral,"In 1606, Persian Shah Abbas the First forced 150,000 Armenians to completely abandon their flourishing city of Jugha under penalty of death. He moved them into the heart of Persia (now Iran), hoping to harness their entrepreneurial and artisanal skills for his empire. In the same year, an edict of the shah established New Julfa, on what was then the outskirts of Isfahan. The construction of Vank Cathedral began immediately after. The building’s structure combines traditional Armenian architectural styles with the region’s Islamic architecture. The resulting church has rich frescoes and tile work, as do some of the other Armenian churches in New Julfa. Vank Cathedral also has a library and museum, which includes an Armenian book that was the first book ever printed in Iran, as well as edicts by Abbas I and other shahs forbidding interference with or persecution of the Armenians. New Julfa is undergoing a rise in popularity with young people who visit some of the many cafes. There are a total of 16 Armenian churches in the district today, plus an Armenian school and community center.",cathedral libraries churches sacred spaces museums architecture
48,Iran Mall,"Tehran, Iran",One of the world's largest shopping malls covers an area of 15 million square feet—and it's still set to grow.,https://www.atlasobscura.com/places/iran-mall,"The Iran Mall is a vast shopping and entertainment complex in northwest Tehran. The first phase of the mall opened in 2018, at which point the mall became the largest in the world. And with the second phase still in progress, the Iran Mall will only continue to grow. Prior to the construction of the Iran Mall, the largest shopping mall in the world was the South China Mall in Dongguan, China. With a gross leasable area (GLA) of 7.1 million square feet, it was‚—and still is—a real whopper of a mall. But when the first stage of the Iran Mall was opened in 2018, it more than doubled the GLA of the South China Mall, becoming the uncontested king of commercial complexes. With a total area of 15 million square feet, the Iran Mall is about five times larger than the King of Prussia mall in Pennsylvania, currently the largest mall in the United States. Or, to use a non-mall comparison, the Iran Mall covers more than twice the area of the Pentagon. So what exactly is going on at the Iran Mall to justify such a vast space? Well, in terms of zoning, 24 percent of the mall is occupied by commercial spaces, 18 percent is allocated to cultural facilities, 31 percent to public and recreational areas, 19 percent to parking, and 5 percent for the hotel. The first phase of the mall is home to a range of retail outlets that will have even the most world-weary of shopaholics drooling. Not all of the shops are open yet, but there is currently room for around 700 stores (set to expand to 1,000), selling everything from international designer brands to traditional Iranian-made products, and a 215,000-square-feet hypermarket. You’ll also find a vast car showroom. For the style-conscious, meanwhile, there’s a fashion avenue, a diamond atrium, and a crystal atrium. And for the more cerebral shopper, there’s a book garden with several bookstores containing around 67,000 volumes, as well as an on-site museum, art galleries, and a state-of-the-art 2,000-seat theater. Beyond the shopping, there’s also a cinema complex with 12 IMAX cinemas, an amusement park, a hotel, a conference hall, and a convention center. And to introduce a bit of healthiness into the mall, there’s a sports complex with cycling and hiking routes, numerous sports fields, swimming pools, tennis courts, and a large ice rink. If all this sounds like a commercialized nightmare of Dawn of the Dead proportions, visitors can always run and hide in the Bagh-Didar, or Meeting Garden. Based on the Mahan Garden, a historical Persian garden in Iran, the Bagh-Didar is a cool green space located right in the heart of the mall, where people can escape from the incessant shopping. As for phase two of the Iran Mall, that’s supposed to be completed in 2020. And once that’s finished, it will cover a total area of 20 million square feet. Which just sounds exhausting.  Iran Mall is located just off the Kharrazi Expressway in northwest Tehran, not far from Chitgar Lake and Tehran West Airport.",malls gallery world's largest shops
49,Greek Ship,"Kish, Iran",This steamship has been beautifully rusting off the coast of an Iranian island since the 1960s.,https://www.atlasobscura.com/places/greek-ship,"Sitting in the shallow waters off the coast of Iran’s Kish Island is the ghostly husk of a dead steamship that has not left its spot since 1966, and probably isn’t leaving any time soon. Nicknamed the “Greek Ship,” the rusting husk is actually the remains of a cargo ship formerly known as the Khoula F. The ship was originally built in Scotland in 1943, and known as the Empire Trumpet. She sailed all over the world during her operating life, changing hands and names on a regular basis. Her final owners, who were in possession of the craft when it was finally grounded in 1966, were Greek, which is how the ship eventually got the common name that it is known by today. In 1966, the Khoula F ran aground and, despite efforts to drag her back out to sea, she was forever stuck in place. Ironically, she was on her way to Greece when she ran aground. According to legend, the owners set the ship on fire when they abandoned it, assumedly as a cheap form of ship-breaking. It is hard to tell whether this is true today as time and rust have taken their toll on the haunting hulk. Portions of the ship are falling apart, and the whole thing is a rusting wreck. But even as a wreck it remains a scenic piece of trash, worth a visit if you can.",shipwrecks ships
50,Tehran Aerospace Exhibition Center,"Tehran, Iran",A graveyard of old and rare planes that once were the glory of Persian aviation.,https://www.atlasobscura.com/places/tehran-aerospace-exhibition-center,"More a plane cemetery than an exhibition center, Iran’s Tehran Aerospace Exhibition Center hosts a number of old and rare planes that once were the glory of Persian aviation. Most of the aircraft are in bad shape, though some can be entered. Stepping inside these retired planes gives you a glimpse of aviation’s past, complete with luxurious interiors outfitted in retro color schemes. Among the exhibited planes is a Boeing 727 that once belonged to the sister of the Shah. Unfortunately, its interior has been scrapped in recent years. Other models include a former Iran Air Cargo Boeing 747, some Boeing 737s, a Lockheed L-1011 Tristar, and some smaller planes like Aero Commanders, Cessnas, and Pipers alongside rare plane types. A small exhibition hall shows a tiny glimpse into Iranian aviation history, but is also mostly neglected. The restaurant next door, Talar-e Havaiee, is located in a grounded jetliner, but often closed.  The park is located close to Mehrabad airport, at a large motorway. It can be tricky to find, as most taxi drivers won’t know where it is. The Persian name is “نمایشگاه هوایی تهران”, and coordinates are 35°42'47""N 51°17'35""E. The closest metro station is Ekbatan. Opening hours are Saturday to Wednesday, 8:00 a.m. to 3:00 p.m., admission is 5000 rial. You usually have to be accompanied by a guide who will be assigned to you at the entrance (prepare to wait).",airplane graveyard aviation aircraft airplanes
51,Grand Bazaar of Tabriz,"Tabriz, Iran",The largest covered bazaar in the world.,https://www.atlasobscura.com/places/grand-bazaar-of-tabriz,"The Grand Bazaar of Tabriz has existed at the same site since the days of the Silk Road. The current bazaar covers nearly 70 acres and contains shops for produce, spices, jewelry, hand-woven rugs, clothing, shoes, and metal handicrafts. Each of these goods can be found in distinct parts of the bazaar complex with separate entrances and corridors. There are also restaurants and places for worship inside the bazaar, demonstrating its continued relevance to the local community. The bazaar has undergone conservation and protection efforts since its addition to the World Heritage List in 2010.",markets history & culture
52,Fatemeh Maasoume Shrine,"Qom, Iran",One of the holiest Shi'i shrines in Iran honors the life and death of a learned noblewoman who became a saint.,https://www.atlasobscura.com/places/fatemeh-maasoume-shrine,"Located in Qom, this holy shrine is considered the second-holiest site in Shi’a Islam and is a magnet for pilgrims from all over the world. It is dedicated to Fatemeh Maasoume, an ancient noblewoman who was a direct descendant of the Prophet Mohammad. Fatemeh Maasoume was born in Medina in 790 and died in Qom 26 years later. In a way, the moment she was born, Fatemeh was already at the center of a daunting prophecy. Fatemeh (her name in Arabic is “Fātimah bint Mūsā al-Kādhim,” and there are a bewildering number of spelling variations of both versions) was the daughter of Musa al-Kadhim, the seventh Imam, and sister of Imam Reza, the eighth Imam. Ja’far al-Sadiq, the sixth Imam, is said to have predicted that “A lady from my children whose name will be Fatima, daughter of Mūsā, will die in Qum. On the Day of Judgement this lady will intercede for all my Shi’a to enter Heaven.” Fatemeh was one of Musa al-Kadhim’s 37 children, but she had an especially close relationship with her brother Ali (later to become Imam Reza). In 815, due to a difficult political impasse, Imam Reza was coaxed to travel to Marw to become Crown Prince of Khorasan (a state that comprised of northeast Iran, part of Afghanistan, and part of Turkmenistan). Fatemeh stayed put in Medina, but after one year apart, she decided to join him. Unfortunately, the caravan she was traveling with was attacked by an Abbasid contingent. Fatemeh was taken prisoner and poisoned shortly afterward. As her health deteriorated, she requested to be taken to Qom, where she died. Fatemeh’s noble lineage would have sufficed to make her a saint, but she is now mostly remembered and respected as a learned scholar of the sciences, and for her knowledge of Islamic tradition and her pious life. After her death, the Fatemeh Maasoume Shrine soon became a prime destination for Shi’a Muslims wishing to honor her. Later imams claimed that visiting the shrine would ensure access to heaven, and several miracles have been reported to take place at the shrine. Fatemeh Maasoume Shrine is first and foremost a pilgrimage site, and as such, it attracts throngs of devout Muslims. It is not uncommon to witness people sobbing profusely upon hearing a particularly moving religious passage, people inflicting physical punishment on themselves, or people collapsing of exhaustion under the weight of elaborate banners adorned with symbolic effigies. The complex where the shrine is located consists of a large open court where pilgrims and visitors congregate.  Along the perimeter of the court are several beautifully adorned mosques and tomb chambers of eminent religious figures, but the centerpiece is the actual shrine, with its golden dome, colorful minarets, and intricate patterns decorating its vaults.  Fatemeh Maasoume Shrine sits at the heart of Qom, by the main square. Independent non-Muslims visitors are not always welcome on site, but group visits are organized on a daily basis. Dress very conservatively and try being inconspicuous if you take pictures. This is not a touristy place; it’s a place of worship that awakens deep religious feelings in devotees.",miracles islam shrines saints ancient religion sacred spaces
53,Tomb of Esther and Mordechai,"Hamedan, Iran",The most sacred Jewish shrine in Iran and a fine example of restoration works gone wrong.,https://www.atlasobscura.com/places/tomb-of-esther-and-mordechai,"Located in Hamadan, Iran, the Tomb of Esther and Mordechai is an important pilgrimage site for Iranian Jews. According to scripture, Esther was a beautiful Jewish girl who was chosen to be the wife of king Xerxes I in Persia. She lived in Iran with her cousin and guardian Mordechai. Mordechai offended the king’s chief adviser Haman, who then resolved to kill all Jews in Persian empire as revenge. Queen Esther was able to foil this plan, saving the Jews and leading to the end of the adviser Haman’s life instead. Mordechai was positioned as a king’s adviser after that. Both Esther and Mordechai obtained a status as prophets in the history of Jewish people. Their final resting place in Hamedan is a special place of worship and has been maintained in a good condition. Over the years, the building has been restored and repainted several times. However the eagerness and efforts of restaurators has changed many of the interior description notes on the walls. These have been written in Hebrew originally but after many overpaintings, the writings have changed so considerably that by now the text does not make much sense. The main architect, Elias Gabbay who devised the works has later noticed that many of the ancient characters of the complex have retained their appearance. For example, the roof of a nearby synagogue shows a shape of a Jewish Star, as visible from Google Earth—not a common thing that you could expect to find in a contemporary Iran.",jewish tombs burial places religion sacred spaces
54,Alavian Dome,"Hamedan, Iran",This mosque turned crypt is an amazing display of Persian-Islamic architecture.,https://www.atlasobscura.com/places/alavian-dome,"Initially, this cube-shaped structure was designed as a mosque that was constructed during the Seljuq dynasty around the 10th-century. The structure originally contained a massive green dome, however, it eventually collapsed. It was then redesigned as a mausoleum for the Alavian family. Two senior members of the family reside in tombs located in the cellar of the building. The Alavian Dome is a shining example of Persian-Islamic architecture. Nine stone stairs lead visitors into the structure. The interior of the mausoleum is covered with intricate stucco decorations and patterns that cover the walls from floor to ceiling. It’s best described as a mystic interplay of plant and floral motifs. Parts of the design have worn over the years, but they are still visible to visitors. In December of 1931, the mausoleum was added to the country’s national monuments list.",islam design history architecture
55,Pir-e-Sabz Fire Temple (Chak Chak),Iran,This remote mountain shrine is one of the most sacred Zoroastrian temples remaining in the world.,https://www.atlasobscura.com/places/pir-e-sabz-fire-temple-chak-chak,"Pir-e-Sabz is one of the most sacred Zoroastrian shrines left in the world. The temple is located in a hamlet by the name of Chak Chak, which literally translated means “drip drip,” in reference to the freshwater spring inside the temple. This temple is sometimes referred to as Chāhak-e Ardakān or simply Chak Chak. Pir-e-Sabz is perched on the steep cliff of a barren desert mountain, and it is surrounded by a handful of sun-scorched houses. All around these mountains is the desert that covers central Iran and extends all the way to Afghanistan and Pakistan. The view of the desert from Chak Chak is impressive—mysterious and ominous when visibility is low, and breath-taking and exhilarating when the air is clear of dust—and the view reveals how remote this location truly is. Pir-e-Sabz Fire Temple consists of a man-made cavern with two large bronze doors at the entrance. The walls of the temple have been blackened by the fire that is kept burning in the temple at all times, as Zoroastrian tradition prescribes. On the walls is a panoply of Zoroastrian iconography, including portraits of Ahura Mazda, the highest deity of Zoroastrianism, and spear-clenching guardians similar to those found in Persepolis. In the center of the cavern, an intricate set of metal trays in the shape of a flower offers different types of incense to be burnt in honor of Ahura Mazda. As mentioned above, Pir-e-Sabz Fire Temple is considered sacred by Zoroastrians. This is due to the legend that the Arab forces cornered Nikbanou, daughter of King Yazdegerd III, in this unforgiving corner of Persia. Nikbanou prayed to Ahura Mazda, and in response he created the cavern in which the temple is now located, providing sustenance in the form of tears that he shed upon witnessing Nikbanou’s predicament. Ahura Mazda’s tears took the form of a year-round dripping spring inside the temple. Every year, from June 14–18, Zoroastrians from near and far gather at Pir-e-Sabz Fire Temple to pray and honor Ahura Mazda and Nikbanou. During this time, the temple is off limits for visitors.  The easiest way to visit Pir-e-Sabz is by organizing a trip from Yadz, which is about 100 km from Chak Chak.",zoroastrianism fire temples sacred spaces
56,Babylon,"Hillah, Iraq","Celebrated as a center of civilization, the remains of the ancient city have been nearly destroyed by greed, egoism, and war.",https://www.atlasobscura.com/places/babylon,"After colonial looting, the narcissistic dreams of a dictator, and the heavy mark of war, the legendary city of Babylon has almost vanished. The ancient city was the capital of the Mesopotamian dynasties. Its final glory was as capital of the kingdom of Babylonia under King Nebuchadnezzar II, who ruled from 605 to 563 BCE. During his reign, most of the buildings represented by the surviving ruins were constructed, including two grand palaces. The Hanging Gardens of Babylon, built by Nebuchadnezzar for his wife Amytas, are remembered as one of the Seven Wonders of the Ancient World. He also expanded his territory by forcing thousands to relocate, starting the first exile in Jewish history. Babylon’s remains, mounds of mud-brick buildings spread over about 30 square kilometers, are in present-day Iraq, south of Baghdad. Starting in 1983, Saddam Hussein, imagining himself as heir to Nebuchadnezzar, ordered the rebuilding of Babylon. Like Nebuchadnezzar, Hussein had his name inscribed on the bricks, which were placed directly on top of the ruins, some 2,500 years old. A sample inscription translates to: ”In the reign of the victorious Saddam Hussein, the president of the Republic, may God keep him, the guardian of the great Iraq and the renovator of its renaissance and the builder of its great civilization, the rebuilding of the great city of Babylon was done in 1987.” Hussein also added huge portraits of himself and Nebuchadnezzar at the entrance of the ruins. As most Iraqi men were fighting the bloody Iran-Iraq war, he brought in thousands of Sudanese workers to lay new yellow bricks over the old mud construction where Nebuchadnezzar’s palace had stood. No one is sure what the palace looked like, but that didn’t stop Hussein’s garish and quick reincarnation of the old splendor. At the end of the Persian Gulf War, he commissioned a palace over more Babylonian ruins, in the same pyramid style as a Sumerian ziggurat, calling it Saddam Hill. The massive gaudy structure almost completely covered the original ruins, outraging archaeologists. Hussein’s plans for a cable line running over the Babylon site were halted with the 2003 invasion. Before Hussein’s reconstruction, there had already been destruction from the shifts in rivers and deserts, and still more from colonial powers. Germans took the Ishtar Gate, which is now in the Pergamon Museum in Berlin, while the French took ceramics, and the Turks used Babylonian bricks to build dams on the Euphrates. The occupation of US forces also damaged the site. Following the 2003 invasion, the US camp Alpha was set up on the ruins. Areas were leveled to create landing pads for helicopters and parking lots for vehicles. Tanks rumbled over the ancient bricks, and Polish troops dug trenches through a temple. Soil holding artifacts and bones was scooped into sandbags. And even the military presence couldn’t keep out looters, who ransacked Iraq’s more than 10,000 historic sites after the invasion. But there is hope. With the end of his rule, Hussein’s ego-driven reconstruction of Babylon was stopped. In 2006, UN officials and Iraqi leaders stated their intentions to restore Babylon into a cultural center. It’s estimated that 95 percent of Babylon could be hidden in the unexcavated mounds at the site. In 2009, the ruins and Hussein’s palace were opened to tourists. While there is much enthusiasm for archaeological research and restoration of the site, the colossal disfigurement may take decades to reverse.",ruins
57,Great Mosque of Samarra,"Samarra, Iraq","9th century Abbasid mosque, damaged in modern warfare.",https://www.atlasobscura.com/places/great-mosque-of-samarra,"Spiraling up from the ground, the remaining minaret of the Great Mosque of Samarra is the the most prominent of the remaining structures of a mosque that was once the largest in the world. Known as the malwiya or the snail shell minaret, this 180 foot tower was the main focal point of the mosque, that covered 42 acres at its peak. In the mid-9th century, the great work was commissioned by the Abbasid caliph Al-Mutawakkil who allegedly rode a white donkey up the spiraling paths to the top. Over time, the mosque was slowly destroyed and fell into disuse by the 11th century. However, it’s memory was always preserved in the malwiya minaret that towered over Samarra. The pillar was given something of a new life during the war in Iraq, as US troops used it for observation. Sadly, in 2005, the famous minaret was partially destroyed during a bombing raid by insurgents. After 1000 years of proudly standing in the medieval Abbasid capital, it finally began to crumble under the firepower of modern weaponry. Conflicting stories exist as to why the tower was attacked. Some claim the attack was directed against US forces, while others such as Tony Blair assert that the bombing was carried out to instigate secular warfare. If the latter is true, the lifespan of the minaret could be dramatically shortened given the uncertain and unstable political situation in Iraq.",outsider architecture sacred spaces ruins
58,Lalish Temple,"Al-Shikhan, Iraq",The sacred shrine of the Yazidis.,https://www.atlasobscura.com/places/lalish-temple,"Yazidism is a small monotheistic faith that shares similarities with other religions that originated in the Middle East—namely Judaism, Christianity, and Islam—as well as elements of Zoroastrianism and of the worship of nature. Most Yazidis live in the Nineveh province of Northern Iraq, and this is also where the Lalish temple is located, the most sacred site in the Yazidi faith. The village of Lalish dates back thousands of years, and it is believed the temple was first used by the ancient Sumerians and other early Mesopotamian civilizations. Most Yazidi followers make a pilgrimage to the small mountain village at least once in their lives. The conical-roofed shrine is believed to contain the tomb of Sheikh Adi ibn Musafir, the religion’s chief saint. Today, the village is not inhabited; only the head figure in the Yazidi faith, the Emir, lives there. There are, however, a large number of houses in the ancient village, which are left unlocked and available to pilgrims. Yazidis believe in one God, who brought the world into being and then handed it over to the care of seven angels. The most important of the angels is Melek Taus, the “peacock angel,” who is venerated in the form of the beautiful-feathered bird. The symbol of a peacock is found throughout Lalish, as well as symbols of the shining Sun, representing the Light of God, and the black serpent, the origin of which is shrouded in mystery. Adherents of the Yazidi faith appeared on the global stage in 2014 when they began to be targeted by ISIL as a religious minority. The genocide caused many Yazidis to be forced to leave their ancestral lands in Northern Iraq.  Remember to take off your shoes before entering the village. Everyone walks around the village barefoot.",genocide shrines villages tombs temples ancient religion sacred spaces
59,Erbil Citadel,"Erbil, Iraq",An ancient fortified mound raised over the millennia from settlements built one on top of the other.,https://www.atlasobscura.com/places/erbil-citadel,"Settlements built on top of older settlements for 7,000 years have created a large elevated mound in the heart of the historical city of Erbil (also known as Hawler) in the Kurdistan Region of Iraq. On top of the elevated ground, Erbil Citadel stands witness to the passing of time and history. Erbil Citadel is a fortified ovoid-shaped ancient mound. Seen from above, the mound of earth sprouts from the otherwise flat surrounding terrain. The elevation is due to millennia of settlements built one on top of the other. Dwellings were usually made of mud bricks, which in time disintegrated and contributed to heightening the overall ground of the citadel, which raised more than 100 feet over the centuries. The first recorded document that mentions the citadel is from 2300 B.C., but the most ancient traces date back to 5000 B.C.  Unsurprisingly, the citadel has undergone several phases of destruction and reconstruction. Although Kurdish and Assyrian people tended to inhabit the citadel, various waves of outsiders went through, including Sumerians, Mongols, Ottomans, and Europeans. In 2007, extensive international archaeological excavations began. In 2014, UNESCO welcomed the citadel among the list of World Heritage Sites. The area occupied by the Erbil Citadel is just over 10 hectares (1,410 x 1,120 feet), and it mainly consists of a main thoroughfare in the middle and a dense set of criss-crossing alleys. There are currently three entrances and hundreds of houses on the ancient mound. Of the surviving buildings, the oldest dates back to 1893, and the only religious building left is the Mullah Afandi Mosque. A fortified wall circumscribes some segments of the perimeter of the citadel, while other segments are marked by the contiguous facade of houses built on the edge of the mound.  These days, a statue of historian Mubarak Ben Ahmed Sharaf-Aldin guards the South gate. Caution is recommended when entering the buildings as some have been restored and seem reasonably safe, while others are on the verge of collapsing.",mounds mosques unesco forts ancient archaeology history
60,Bahdinan Gate,"Amedi, Iraq",This beautiful arched gate is all that remains of the fortress the ancient mountaintop town of Amadiya once was.,https://www.atlasobscura.com/places/bahdinan-gate,"Amadiya, in Iraqi Kurdistan, is one of those cities whose history is so long it approaches the unbelievable. It is estimated that there was a stable settlement at this site thousands of years ago, part of the Assyrian Empire. It is also said to be the birthplace of the Three Wise Men, the Biblical Magi that made a pilgrimage to Bethlehem to bring presents to Jesus Christ upon his birth. Several centuries and empires later, Amadiya was conquered by the Arabs, and in the 7th century a pasha began to be the ruler of Amadiya (or Amedi in Kurdish). It wasn’t until centuries later, during the Bahdinan Emirate (1376-1843), that Amadiya became known as a place where Muslims, Christians, and Jews could live side by side in peace. It was also during this time that the Bahdinan Gate was built. Perched on the western slopes of Amadiya, the arched stone gate was once the only entryway into the fortified town. A large, winding stone staircase goes through the 13-foot-wide gate, which bears four carvings of people whose identity is unclear. Some historians think they could be Parthian kings from the 3rd century, suggesting this entrance had been in use for several centuries before the gate was built. The arch is adorned with an effigy of the sun, a recurring symbol in Kurdish architecture, enclosed by a cord with four knots, representing the geopolitical significance of the ancient city. The Bahdinan Gate is also called Sipna Gate, Mosul Gate, Western Gate or just the Old Gate.",fortresses ancient history architecture
61,Saddam Hussein's Blood Quran,"Baghdad, Iraq",A 605-page Quran penned in the blood of a dictator is locked away in a mosque.,https://www.atlasobscura.com/places/saddam-husseins-blood-quran,"A locked vault in a Baghdad mosque contains a Quran written in lovely, sweeping Arabic calligraphy which, if not for its ink, could be displayed in a museum. But this holy book was written in blood—Saddam Hussein’s blood to be precise. Following an assassination attempt on the life of his son, Uday, the former dictator became a devout Muslim. Ironically though, with infinite resources it’s difficult to demonstrate your piety. In an attempted display of devotion, Saddam had roughly 27 liters of his blood drawn and given to a calligrapher over a period of two years. Over the course of two years the artist, Abbas Shakir Joudi al-Baghdadi, wrote some 600 pages of the Quran using the Iraqi president’s blood as ink. Authorities don’t know what to do with the document. On the one hand, it is a significant, if gruesome, artifact of a particular era in Iraqi history. On the other hand, displaying it could cause it to be glorified by Saddam’s supporters, the Ba’ath Party. Additionally, to mainstream Sunni Muslims, the macabre method of writing such a Quran “haraam,” or forbidden. For now, the Blood Quran resides in a basement under strict lock and key. It was previously on display in Saddam’s “Mother of All Battles” Mosque. Now, that room is sealed by three vaulted doors, the keys to which have been distributed between a sheikh, the city police commissioner, and a secret third party. In order to even be considered for a visit to the Blood Quran, one has to submit to deliberation by a government committee. So for now, it sits in the mosque, growing more curious and grisly by the day.",dictators islam books religion sacred spaces
62,The Tree of Knowledge,"Qurna, Iraq",A shrine on the shores of the Tigris.,https://www.atlasobscura.com/places/tree-knowledge,"In the small southern Iraqi city of Qurna, an unusual shrine stands on the shore of the Tigris: a small, dead tree, protected by low brick walls and surrounded by a concrete plaza. This tree is, according to local legend, the Tree of the Knowledge of Good and Evil, the one that Eve ate from in the Garden of Eden. Qurna (also spelled Qurnah, and pronounced “gurna”) has been noted in travelers’ accounts for centuries as the place where the great Tigris and Euphrates rivers meet and join together for a few miles before emptying into the Persian Gulf. The Tigris and Euphrates are two of the four “rivers of paradise” that flowed out of the Garden of Eden, as named in Genesis 2:10-14. Elements from the early stories of Genesis have been traced to the cuneiform tablets written by the Sumerians and Babylonians, who lived in this part of the world. It is clearly a deciduous tree, not a palm, but no one can say for sure which species it once was, or how long it has been there. British soldiers reportedly climbed and broke the Tree in post-World War I occupation; it was repaired with concrete. In the 1950s, a small park of local plants was built around the Tree as a gesture of goodwill after World War II. Under the early reign of Saddam Hussein, the shrine was preserved in a small concrete plaza, which has reportedly deteriorated in the wake of the 2003 American invasion. By then there were actually several Trees of Knowledge. Although the shrine is associated with the Garden of Eden story, which is shared among Islam, Christianity, and Judaism, it also retains aspects of much older, pre-monotheistic traditions of tree worship in the Middle East. When one sacred tree dies, you must plant another to preserve the sacredness, so often several trees are standing in different stages of decay. People travel from other parts of the country to pray at the Tree, sometimes tying small green pieces of cloth around its branches as a token.",garden of eden world's oldest trees biblical horticulture shrines trees plants sacred spaces
63,Qyzqapan Tomb,"Dokan, Iraq",Ancient rock-cut tomb? Definitely. That of a great Median king? Unlikely.,https://www.atlasobscura.com/places/qyzqapan-tomb,"In a remote valley in Iraqi Kurdistan lies an ancient tomb carved into a rocky cliff, decorated with Hellenistic carvings and columns befitting a king and Zoroastrian symbols dating back to early human civilization. Many sources claim the archaeological site of Qizqapan is the tomb of Cyaxares, the great king of the Median empire who saw to the end of Assyrian hegemony, ushering in a Median age (only to then be supplanted by the Persians themselves). It may seem strange that this burial place in Iraqi Kurdistan should be that of a Median king, and indeed it is unlikely. Whose tomb was it? We’ll never know. It was looted in antiquity and is now graffitied by locals. Nevertheless, it cannot be doubted that this really was a monumental piece of architecture, not too dissimilar to the more lavish examples of rock tombs around Persepolis in the East, or the plainer ones in the Urartu citadel at Van to the north.  Above the main door is an impressive relief. A religious scene, we see a high-status individual standing beside a fire altar, hand raised in prayer.  On the other side, another individual appears to be involved in the ceremony. The tomb has three burial chambers, each with a hewn grave in the left corners, all accessible from the central chamber. Update as of November 2021: The location is now greatly obscured by a large fence and may be difficult to view.",tomb empire royalty burial places ancient archaeology
64,Mudhif Houses,"Al-Chibayish, Iraq",Giant reed houses made in the marshes of Southern Iraq.,https://www.atlasobscura.com/places/mudhif-houses,"Pictures of Iraq that you see in the news might show a vast desert, scorching temperatures, or images of warfare. The rest of the country is often lost in the scramble and written off, which keeps the rest of the world from a 5,000-year-old culture that includes the majestic Mudhif houses of the Marsh Arabs of Southern Iraq. With a population just under 500,000, it is understandable that the Madan people, also called Marsh Arabs, often get lost in the fracas. However, a glance into their world reveals a type of architecture that is unique and awe-inspiring. Mudhif houses are slightly curved communal spaces constructed out of reeds and adobe. They are typically maintained by the village sheikh through a taxation system. Mudhif houses act as the main center of society for the Madan. Visitors are hosted in the house, and religious and cultural life are also centered there. Today, a rebirth of the ancient Mudhif style has been spurred by the United States Army, who have worked with local populations to rebuild modern houses with a Madan twist. In an effort to aid refugees, many of these marsh homes have been constructed as housing projects to accommodate the deluge of people returning to Southern Iraq after being displaced by the war.",war eccentric homes homes military architectural oddities architecture
65,Aqueduct of Jerwan,"Al-Shikhan, Iraq",The surviving pieces of an ancient aqueduct that may have fed into the lost Hanging Gardens of Babylon.,https://www.atlasobscura.com/places/aqueduct-of-jerwan,"A massive feat of engineering lies hidden behind terrible roads and among dusty, forgotten fields. Now resembling little more than rubble, the ruins are the remains of an innovative aqueduct some speculate may have led to the world’s most famous lost ancient wonder. The Assyrian King Sennacherib built his mammoth hydraulics system to bring water from the mountains around Dohuk to his palaces within the city of Nineveh, which now lies beneath present-day Mosul, Iraq. His palace was uncovered after the shrine built atop it was destroyed by ISIS. This enormous aqueduct, which was built between 700 and 690 BC roughly 30 miles from the King’s gardens, predates the Roman engineering marvels that famously still survive in Europe today and is said to be the oldest in the world. It was built from more than two million stones and waterproof cement. It’s thought the hydraulics system fed into an early prototype of the Hanging Gardens of Babylon or perhaps into the legendary gardens themselves. King Sennacherib’s words still reach out to us today, more than 2,000 years later, through the inscriptions scrawled across the stones. The aqueduct and the suggestive relief panels found within his rediscovered palace lend credence to the idea that the Hanging Gardens of Babylon may have been located at Nineveh rather than further south. Visitors will need to bring their own transport.",aqueducts lost wonders urban planning engineering infrastructure ancient ruins
66,Al-Shaheed Monument,"Baghdad, Iraq",A giant bisected onion dome remembers the Iraqis who died in the Iran-Iraq War.,https://www.atlasobscura.com/places/alshaheed-monument,"Rising out of an artificial Baghdad lake like some kind of surreal relic from a bygone civilization, Iraq’s Al-Shaheed Monument is an unforgettable reminder of the lives lost in the Iran-Iraq War. The Al-Shaheed Monument was built under the regime of Saddam Hussein, during his push to fill Baghdad with lasting monuments during the 1970s and 80s, so in retrospect it may strike some as a troubling artifact from a despot’s rule, but it is hard to deny that it is a stunning work. The towering memorial was completed in 1983, designed by Iraqi sculptor,  Ismail Fatah Al Turk. It consists of a 132-foot tall arabesque dome, covered in teal-colored ceramic tiles. The huge bulb is split down the middle, with an eternal flame in between the hollow insides. The whole thing sits on a large, circular square that is itself held in an artificial lake. Beneath the monument are a library, a museum, and other facilities, all centered around the memory of the Iraqi soldiers who died during the eight-year war between Iran and Iraq. There are also playgrounds and lawns surrounding the strange central monument, making the whole thing a sort of oasis. It may have been the product of a despicable Iraq ruler’s demands, but the Al-Shaheed Monument seems almost all the more amazing for it.",military history memorials monuments military
