index,attraction,location,blurb,url,description
20,African Quadripoint,"Chobe, Botswana",There is only one place in the world where the corners of four nations come together.,https://www.atlasobscura.com/places/african-quadripoint,"There are a number of instances where the borders of two or three nations touch, but the rare confluence of a total four nations coming together on one spot only exists in Africa where the corners of Zambia, Zimbabwe, Botswana, and Namibia meet. Unlike the touristy spots where states come together in America, which are usually decked out with monuments and bronze medallions, the African quadripoint sits in the middle of a river that cuts between the countries. It has been theorized that the point is not a true quadripoint but instead a pair of tri-points separated by thin strips of real estate. Regardless of the quibbling, the obvious jurisdictional headache of having four countries so close to one another has resulted in some conflict. At one point the ferry that carried people across the river from Namibia to Botswana became a point of contention, with both countries laying claim to the transport. A small amount of fighting broke out but it was rather subdued for an international incident. While many maintain that slight changes in the flow of the Zambezi river and the exact geographical borders have eliminated an actual quadripoint, the countries are all so close that the only difference is academic."
21,Kubu Island,"Mmatshumo, Botswana",An enchanting rocky island of scraggly baobabs surrounded by an ancient sea and sprawling salt pans.,https://www.atlasobscura.com/places/kubu-island,"Rising like the grey-colored humps of hippo wallowing in muddy water, Kubu Island is a fitting name for the mounds of rock that lie almost smack bang in the middle of Botswana’s Makgadikgadi Salt Pans. “Kubu” is the local Setswana word for hippopotamus and besides describing the island’s physical characteristics, the local lingo for this popular off-roading destination also alludes to its surprising watery history. Although the rocky outcrop is roughly 30 feet high, the summit of Kubu Island is enough to offer panoramic views across the vast plains surrounding it. Turn in a 360-degree circle and you cannot see any other civilization, only an infinite white horizon. This total lack of human habitation also makes this great white space a top location for uninterrupted stargazing. Geologically speaking, these sprawling salt flats bear proof that this was once a prehistoric lake. The water that now feeds the Okavango Delta, all the way from Angola in the north used to spill over here, but tectonic activity shifted the waters away leaving today’s travelers with the only desert. Look closely at some of the seemingly whitewashed rocks. Experts say this is actually fossilized guano from waterbirds that once perched along the edge of the Great Makgadigadi Lake.  Kubu Island and the pans surrounding this enigmatic anomaly in the otherwise sparse landscape is only accessible in a 4-wheel drive vehicle. You can access the island via Gweta, north of the Makgadigadi Pans, or via Lethlakane, in the south. Take off-road navigation with and ask for directions from somebody familiar with the area. You can camp below the baobabs at Kubu Island by making a booking with the Gaing O Community Trust, who are the custodians of Kubu Island National Monument and campsite in Sua Pan. Take everything you need to be self-sufficient. There is no water or firewood and only very basic long drop ablutions. Be respectful. The island is still largely considered a sacred place by locals."
22,Makgadikgadi Salt Pans,"Tutume, Botswana","Spanning over 10,000 square miles, this ancient salt pan is one of the largest on the planet.",https://www.atlasobscura.com/places/makgadikgadi-salt-pans,"Before the last ice age, Lake Makgadikgadi covered a large area in what is now northern Botswana. Fed by the Nata and Boteti rivers, this lake had no natural outflow. As a result, salts gradually built up in low-lying areas. Then, nearly 10,000 years ago, the climate in southern Africa changed significantly, and the lake dried up, leaving behind a series of salt pans covering over almost 10,000 square miles, making the Makgadikgadi pans arguably the largest network of salt flats in the world. The pans are vast, desolate, and inhospitable. Still, life persists. They are one of two breeding spots for flamingos in southern Africa, and summer rains briefly flood the pan and bring a variety of wildlife to the previously lifeless plain.  While the pans are a “salty desert,” where only certain types of algae can be found, there are grasslands and shrubbery surrounding the area.  Archaeological evidence suggests that early homo sapiens may have even resided in the area for a while, although it is hard to imagine how, or if, they thrived there. The pans also served as a major obstacle to missionaries pushing north in Africa. Still, despite the interactions different people have had with the pans, the Makgadikgadi salt flats remain relatively undisturbed.  The salt pans are very inhospitable, and so human interaction has been minimal in comparison to other natural salt sources across the world. There are threats to the pan though.  In 1991, commercial operations to extract salt began, and there were plans made to divert water from the Nata River for irrigation, something that would cause a severe threat to the small and unusual (but not unimportant!) ecosystem. The pans are located in Makgadikgadi National Park and Nxai Pan National Park, both immediately off the A3 from Francistown to Maun. The pans are most commonly visited from the village of Gweta, but can also be accessed from Nata or the town of Maun. Tours are widely available from all three locations, but a self-drive with a 4x4 is easy. Baines Baobabs can be accessed from the gate of Nxai National Park, and Chapmans Baobabs are 20 kilometers in on the Gweta-Orapa track. Note that if you venture off the main road in the pans, death is a distinct possibility. The vast, unchanging landscape has trapped visitors before. Be familiar with off-roading and navigation if you attempt this by yourself."
23,Matsieng Footprints,"Kgatleng, Botswana","Local legend has it that the first humans were created in the pools here, leaving their footprints behind in the rock.",https://www.atlasobscura.com/places/matsieng-footprints,"The creation story told among the peoples of what is now southeastern Botswana involves a great hunter named Matsieng. Some versions say he was a one-legged giant; other versions say he had two legs. All versions, though, describe how he emerged one day from a waterhole, followed by his animals and then by his people, and strode off with them across the wet earth to settle the surrounding lands. The Matsieng Footprints are a petroglyphic record of this cultural tradition. The footprints are located on a flat expanse of sandstone with several large natural holes that act as excellent basins for collecting rainwater. Thus, humans have been visiting the site frequently for millennia to fill vessels or water their livestock. Over time, the soft sandstone has accrued a collection of some 170 carvings depicting human feet (gigantic and non-gigantic alike) as well as animal feet (frequently feline) and animals in profile (such as giraffes). These petroglyphs— dating from 3,000 to 10,000 years ago—represent the impressions Matsieng and company left on the soft, unformed early earth as the emerged from the waterholes, designating the place as a creation site in local folklore. Many of the carvings have been worn down by exposure to the elements and regular watering of livestock, which was only recently discontinued. It remains an important ritual site, particularly for conducting rain-making ceremonies. The site is a 30-minute drive from downtown Gaborone north on A1, about 10 km past the village of Rasesa. A new road sign, immediately after Rasesa, marks the site, and you need to drive a short distance on dirt roads to find it."
24,Kebokwe's Cave,"Molepolole, Botswana",The historic cave is both a symbol of superstition and black magic and inspired one of the early Christian converts in Botswana.,https://www.atlasobscura.com/places/kebokwes-cave,"Kebokwe’s Cave (Legaga la ga Kobokwe in Setswana) plays a dual role in the mythology of Botswana: It is both a foreboding symbol of superstition and black magic, but also as an essential part of the founding of Christianity in the country. The cave is perched in the hills overlooking the village of Molepolole on the Thamaga Road. Local legend states that it was an execution site for practitioners of black magic, who were pushed off the execution rock nearby, though historians think this is unlikely. So the story goes, a witch named Kebokwe was thrown from these rocks and used her magic to land unharmed. Since that time, dark spirits taking the form of giant snakes have haunted the cave and the surrounding hills. Regardless of its veracity, this legend was alive and well when David Livingstone, the famous physician, missionary, and explorer, arrived in Kolobeng in 1847. He convinced the Kgosi of the Bakwena, Sechele I, to convert to Christianity by spending a night in the cave to prove that the spirits could not harm him. After a restful night, Sechele became Livingstone’s only convert to Christianity. These days, the cave serves as a curiosity spot for tourists, and a pilgrimage for the faithful in Botswana. After turning off the highway, there is a 15 minute scramble up a well-used path to the cave. A Botswana Heritage sign marks the beginning of the path. The approach is littered with the remains of candles from midnight prayers, and the cave itself is rather small, but always cool with a breeze coming from deep in its chambers. From the nearby execution rocks, there is a view of the bush in the direction of Thamaga and Kanye. Finally, there is a clearly-marked sign designating the cave and parking area. Driving from Gaborone, after arriving in Molepolole on the A12, turn left on the Thamaga Road (F11). Drive about five minutes. After leaving town, you will see the hills and the cave on your right. There is an orange sign labeled Kebokwe Cave pointing to your right. It's rather small, so you can also use the much larger sign for Moleps Poultry as a landmark. Almost immediately you will see a gravel parking area with a Botswana Heritage sign marking the beginning of the trail. From here it is about a 15-minute hike, with some scrambling at the top. If you have trouble finding the place, the locals of Molepolole will be more than happy to direct you. While you're in town, you should also check out the Kgosi Sechele I museum, which discusses the history of the Bakwena and the town, as well as the cave. It is housed in the colonial era police station, located right before the turn to the cave on A12."
25,The Three Dikgosi,"Gaborone, Botswana",This trio of bronze giants celebrate the influential trip to Britain that led to Botswana's independence.,https://www.atlasobscura.com/places/the-three-dikgosi-gaborone-botswana,"Standing proudly in a Botswana square, the trio of massive bronze figures known as the Three Dikgosi forever look out across the country whose independence they helped maintain. In 1885 three tribal chiefs representing the people of Botswana, Sebele I, Bathoen I, and Khama III, traveled from their African nation to plead with the Queen. At the time Botswana (then the Bechuanaland Protectorate) was in danger of being incorporated in the exploitative British South Africa Company, and the tribal leaders set out to do something about it. Traveling to Britain, they pled their case and the nation was put under the control of the crown. It was not exactly freedom, but it was more appealing than the alternative. However it was this separation that would later keep the country from being included in South African apartheid. While their role in Botswana’s history is a controversial one, the leaders were commemorated in 2005 with the Three Dikgosi monument. Each of the leaders is depicted in regal bronze, 18 feet tall. Their granite stands bear their names and informational plaques tell of their achievements. Adding to the controversial legacy of the leaders, the monument also drew criticism for the North Korean labor used in its creation."
26,Cour Royale de Tiébélé,"Nahouri, Burkina Faso","In this African village, the walls of the chief's compound are painted with beautiful traditional designs.",https://www.atlasobscura.com/places/cour-royale-de-tiebele,"Tiébélé, which is roughly 12.4 miles north of Ghana’s border, is known within the small West African country of Burkina Faso for its sukhala, the elaborately painted walls of the houses and outbuildings within the community chief’s complex. The village is home to the Kassena ethnic group, which has lived in this area since the 15th century. The patterns on the buildings within the Cour Royale de Tiébélé, which are usually painted by women, are an important example of the Kassena cultural legacy. Traditional designs are created by hand in black, white, and red colors, with lacquer prepared from beans. Adorning the walls with these artistic creations is a community activity, with upwards of 15 women working on any given building. It isn’t just houses that receive this special treatment. Mausoleums for the dead are decorated too. The architecture of the buildings themselves is typical of the larger Gurunsi ethnic group. The walls are thick and have minimal windows, for defense against both people and climate. The buildings were historically created using soil, straw, and cow dung, though nowadays mud, brick, and stone are the more common materials of choice.  There is a direct bus to Tiébélé from Ouagadougou three times per week (Tuesday, Friday, Sunday), departing from the bus station Ouagainter."
27,Ruins of Loropéni,"Poni, Burkina Faso","These mysterious 1,000-year-old walls have revealed little about their past.",https://www.atlasobscura.com/places/ruins-of-loropeni,"These stone walls have stood for at least 1,000 years, towering above an otherwise flat territory. As of yet, the ruins have revealed little about their past, as much of the archaeological site has yet to be excavated. The walls that stretched around the 119,800-square-foot site once guarded a fortress. It’s believed the fort was used by the Lohron or Koulango peoples, who were part of the powerful trans-Saharan gold trade. The settlement reached its peak between the 14th and 17th centuries, which were toward the end of the trans-Saharan gold trade’s prime. The site was abandoned sometime in the 19th century, and has largely been left to nature’s whims. Already, bits of the settlement have been lost to time. Centuries of wind, rain, and bushfires have weakened the walls that remain. In 2009, the ruins of Loropéni were declared a UNESCO World Heritage Site. It’s the first World Heritage Site within Burkina Faso, and it’s hoped this prestigious title will fuel some funding for further research and excavations."
28,Source du Nil,"Musenyi, Burundi","For millennia, explorers were obsessed with discovering the source of the Nile—is this small mountain stream really the answer?",https://www.atlasobscura.com/places/source-du-nil,"In the lush mountains of Burundi, 70 miles southeast of the bustling city of Bujumbura, lies the southernmost source of the Nile River—maybe. There are, in fact, many sources of the Nile. But this mountain stream in Burundi is likely the southernmost source of the river, which cuts a winding course through several countries before it empties into the Mediterranean. Also, it has a pyramid. At around 4,100 miles, the Nile is the world’s longest river. It has three main tributaries: the White Nile, the Blue Nile, and the Atbara. In 1863, English explorer John Hanning Speke “settled” the question of the Nile’s source, claiming that the terminus was Lake Victoria. But many rivers flow into that reservoir, the two largest being the Nyabarongo River, which flows from Rwanda’s Mount Bigugu, and the Ruvyironza (later Ruvubu) River, which flows from Burundi’s Mount Kikizi. It was German explorer Burkhart Waldecker who tracked down this latter source. Waldecker identified the Burundi source on November 12, 1937. He had come to the Belgian Congo seeking asylum from Nazi persecution, and soon after became obsessed with finding the Nile’s source. It’s said that it took Waldecker four years to trace the nearly 4,350 miles between where the Nile empties into the Mediterranean and this source in Burundi. Both then and now, the Burundi source is only a tiny trickle of water flowing slowly down from a spring on Mount Kikizi. In the centuries before Waldecker arrived in Africa, other European explorers came searching for the source of the Nile. As early as 460 B.C., the Greek historian Herodotus guessed at the Nile’s origin. In the first century, the Roman Emperor Nero sent two centurions to lead an expedition in search of the river’s source. But the emperor’s death brought the expedition to an inconclusive end. In the early 1600s, two Spanish Jesuit priests explored some of the Blue Nile’s tributaries. Then, in the 19th century, explorers became even more obsessed with discovering the river’s true source. There was the Scottish physician David Livingstone, the aforementioned British army officer John Hanning Speke, and the Welsh-American journalist Sir Henry Morton Stanley, who undertook the expedition on behalf of King Leopold II of Belgium. It became somewhat anticlimactic once multiple sources were discovered. Nevertheless, when Waldecker located the source in Burundi, he erected a stela on the nearest mountaintop “to remind people of the glorious destiny of the river.” He later replaced that stela with a stone pyramid bearing a Latin inscription: “CAPUT NILI MERIDIANISSIMUM,” which roughly translates to “the southernmost head of the Nile.”  The pyramid is a few hours drive from Bujumbura, and there is a small parking lot at the site."
29,Gishora Drum Sanctuary,"Gishora, Burundi",This century-old site established by King Mwezi Gisabo preserves the art of Burundi's ancient drum rituals.,https://www.atlasobscura.com/places/gishora-drum-sanctuary-burundi,"Nestled in the lush, verdant hillside, just over five miles from Burundi’s capital, Gitega, is the Gishora Drum Sanctuary. Burundi’s last independent ruler, King Mwami Mwezi IV Gisabo Bikata-Bijoga, founded the sanctuary in celebration of a victory over the rebellious chief Ntibirangwa in the second half of the 19th century. Since its founding, the Gishora Drum Sanctuary has been a place to practice and teach specific ritual drumming techniques. Drumming in Burundi is an ancient practice that mixes combat-style dance, specific rhythms, religious rituals, epic poetry, all into one. Historically, drumming rituals were part of the enthronement of kings, agricultural sowing festivals, and funerals of kings and queens. The drums themselves have long been associated with royalty and specifically the monarchy. Local boys and men, known as Abatimbo who descend from the ancient lineage of Abanyigisaka, have always run the sanctuary. They are the descendants of religious leaders who held senior positions within the royal court. As a country comprised of many different clans, including the Abahanza, Abavumu, Abajiji, and Abashubi, the drums became a means to unite a diverse population across generations and families. A ritual dance performed with the royal drum, ingoma, was one way to unite the people and honor the royal family. The drums themselves are made using wood from sacred, rare trees, like umuvugangoma (Cordia africana), umurama (Bridelia atroviridis), and umusave (Markhamia lutea). It’s believed that when the drums are played, they invite the ancestors into the ritual and banish evil spirits. All drums have a name and purpose. At the Gishora Drum Sanctuary, there are two important drums that have never been played—Ruciteme (“the one for whom we clear the forest”) and Murimirwa (“the one for whom we cultivate”). Both names reflect the importance of farming, and the king’s association with the earth’s fertility. The sanctuary also has other drums known as Ingendanyi, or “retinue,” which are still beaten today. Burundi continues to foster the practice and ritual of drumming, and in 2007 the government passed a suite of laws and policies to protect the ancient art form. These laws include the protection of drum sanctuaries, like Gishora and other sites throughout the country. Today, members of the sanctuary participate in drumming sessions at the site as well as celebrations held on Burundi’s Independence Day (July 1) and other government ceremonies.  Gishora Drum Sanctuary is about a 15-minute drive north of Gitega. Certain tour companies, like Augustine Tours, also have partnerships with the Sanctuary and run tours that visit it."
30,Lake Nyos,"Menchum, Cameroon","Deadliest lake in the world suffocated over 1,746 people in one night.",https://www.atlasobscura.com/places/lake-nyos-the-deadliest-lake-in-the-world,"“I could not speak. I became unconscious. I could not open my mouth because then I smelled something terrible … I heard my daughter snoring in a terrible way, very abnormal.... When crossing to my daughter’s bed … I collapsed and fell … I wanted to speak, my breath would not come out.... My daughter was already dead.” These are the words of Joseph Nkwain, who on August 21, 1986, survived one of the strangest natural disasters in history. Known locally as “the Bad Lake,” Lake Nyos, located in the Northwest Region of Cameroon, Africa, carried a folklore of danger, and tales were spoken of an evil spirit which emerged from the lake to kill all those who lived near it. This legend contained the memory of a very real threat. Lake Nyos was formed in a volcanic crater created as recently as 400 years ago.  Crater lakes commonly have high levels of CO2, as they are formed by the volcanic activity happening miles beneath them. Under normal circumstances this gas is released over time as the lake water turns over. But Lake Nyos is different: it is an unusually still lake, with little in the way of environmental agitation. Rather than releasing the gas, the lake was acting as a high-pressure storage unit. Its deep waters were becoming ever more loaded with gas until more than five gallons of CO2 were dissolved in every gallon of water. Pressurized to the physical limit, Lake Nyos was a time bomb. On August 21, 1986, something in the lake went off. It is unknown what the trigger was–landslide, small volcanic eruption, or even something as small as cold rain falling on an edge of the lake. Whatever the cause, the result was catastrophic. In what is known as a Limnic Eruption, the lake literally exploded, sending a fountain of water over 300 feet into the air and creating a small tsunami. But far more deadly than the water was the gas. Some 1.2 cubic kilometers of CO2 was released in roughly 20 seconds. This massive wave of deadly gas swept over the countryside. Villages near the lake had almost no chance of survival, and in nearby Nyos only six out of 800 survived. (Those who did survive mostly did so by quickly escaping to higher ground on motorcycles.) As the CO2 settled, every flame and fire was immediately extinguished, a sign of the doom descending all around Lake Nyos. The cloud spread far and wide, killing people who were as far as 25 km away from the lake. Nearby villagers who came out of their houses to find out what the sound they had heard was were overtaken by wafting clouds of gas and fell dead at their doorsteps. People taking naps were killed without their relatives even realizing anything had happened, as the gas settled on the ground with enough concentration to kill, but leaving those standing unaffected. In all, 1,746 people were killed. The villages of Nyos, Kam, Cha, and Subum were all but wiped out, and more than 3,500 livestock animals perished in a matter of minutes. The lake itself turned from a clear blue to a deep red, a change that was caused by iron churned up from the bottom, symbolic of the violence of the natural event. Since this disastrous event the lake has been monitored, and a simple degassing solution put in place. A pipe has been installed in Lake Nyos that runs to the bottom of the lake, allowing the gas to escape at a regular rate. Due to the pressurized nature of the gas, it creates a rather lovely CO2-powered fountain of water. However, this may not be enough. The lake is once again at CO2 levels higher than in 1986, and a natural dam on the lake is in danger of failing. This would cause the double disaster of both flooding and gassing simultaneously. Also worrisome is Lake Kivu, a lake over 1,000 times larger than Nyos and in a much more populous area. It has been shown to have a historical record of causing creatures in the lake to go extinct approximately every thousand years. Scientists believe that a volcanic disturbance could cause the same kind of event seen at Nyos but on a much, much larger scale. The only question is when. The Atlas Obscura Podcast is a short, daily celebration of all the world’s strange and wondrous places. Check out this episode about Lake Nyos."
31,Man & Woman Lakes,"Hauts Plateaux, Cameroon",Spirits from these lakes are said to produce the local weather and odd phenomena as they bicker between themselves.,https://www.atlasobscura.com/places/man-woman-lakes,"Just a few kilometers outside the town of Bangem, above the smaller town of Mbat is the peak Mount Manengouba, a dormant volcano with an expansive caldera at its peak. In the caldera’s plain are two deep, markedly different crater lakes: Man Lake and Woman Lake. Even at first glance, the lakes appearances and respective atmospheres provide a solid foundation for the traditional lore espoused by the local Bakossi people, standing as a testament to the ancient and profound bad blood running between Man and Woman Lakes’ spirits. The larger of the two, Woman Lake’s has a pristine accessible shoreline that provides fish, crab and water for the local herdsmen and their cattle. Woman Lake’s surface glistens in the sunshine as breezes ripple its waters. Standing in stark contrast is Man Lake. On the same sunny day, Man Lake’s surface remains flat, unreflective and opaque. Daily, its water color oscillates between black, green, and brown depending on the spirit’s mood. Man Lake’s shores are impossibly steep, preventing anyone from reaching its waters without falling. While bathing in Woman Lake is a common occurrence, bathing in man lake is reserved for ceremonies and spiritual men. Moreover, the spirit is said to protect his waters from disturbance, as nothing floats on the lake’s surface nor can rocks thrown from the rim (no matter how hard or accurately) reach its waters. It’s as if a field deflects all such attempts, though once fallen into, Man Lake’s waters provide no avenue for escape. Why Man Lake should be such a moody, and unforgiving spirit is unclear. Fights between Man and Woman Lakes’ spirits are said to produce the storms that roll off the mountain, blanketing Bangem and other nearby villages. Moto-taxi drivers for hire in Bangem will deliver you to the summit for a small fee (a few dollars American) in the morning, and pick you up at the time specified in the afternoon/evening after hiking your fill. Due to the steep nature of the climb, each moto-taxi will only be able to carry one passenger, even if one were game for three people on a small motorcycle."
32,The Slave Port of Bimbia,"Bimbia, Cameroon","Buried deep in the forest near Limbe, this little known slave port became the point of no return for 10 percent of enslaved Africans.",https://www.atlasobscura.com/places/slave-port-of-bimbia,"On the shores of the Atlantic, near the seaside city of Limbe, Cameroon, lies the Bimbia Bonadikombo community forest. In the 18th century, Bimbia was a slave trade port, where historians have confirmed that at least 10 percent of enslaved Africans passed through, before being forced onto boats sailing to Europe and the Americas. Although covered in overgrown bamboo, bush, and vegetation, the ruins of this coastal slave port are intact. From chains that are almost two meters long to the bells and bracelets still visible, the pain and hardships of those who were enslaved become even clearer. The pillars of the prisons still stand tall. Unlike the island of Gorée off the coast of Senegal and Cape Coast Castle in Ghana, this slave trading port off the coast of Cameroon is relatively unknown. In the late 1970s, only a small number of historians had identified the remnants of the site, discovered during work on the site of the baptist church dedicated to British missionary Alfred Saker. A little over 10 years ago, Dr. Lisa Aubrey, who was on Fulbright at the University of Yaoundé I at the time, began working with international journalist Alain Kenfack to conduct research on the significance and history of the site. Dr. Aubrey and her research team have been able to locate 166 slave ships that left the shores of Cameroon headed to the Americas. Her research also showed that many of those enslaved did not just come from the Limbe area, but also from the grassfields of inland northern and western Cameroon, going through tortuous routes. Little has been done to develop the site as a place where tourists can easily visit. A road leading to the site has still not been constructed and local tour guides have been trying to encourage more Cameroonians to visit the site. However, In 2017, the Cameroonian government declared it a National Cultural Heritage and have also been working towards making the historical slave port a UNESCO World Heritage Site."
33,Viana Desert,"Rabil, Cape Verde",Rolling sand dunes of the Sahara... in the middle of the Atlantic Ocean.,https://www.atlasobscura.com/places/viana-desert,"In the middle of the Atlantic Ocean off of Africa’s western coast sits the island of Boa Vista, known for its marine life, traditional music, and something more unusual: a small patch of desert on the northwestern part of the island, formed by the accumulation of wandering sand grains from the Sahara. Great volumes of sand are continuously carried from the African continent towards the sea by trade winds. Much of this sand is deposited on Boa Vista because of its proximity to the mainland and the particular shape of the terrain. The resulting desert patch makes for an unlikely landscape on the island—rolling dunes of white sands interspersed with black volcanic rocks and very sparse vegetation. This small extension of the Sahara is protected by the Government of Cape Verde, which forbids the use of motorized vehicles and promotes the construction of stone walls to limit the movement of the sand dunes toward the coast."
34,Wreckage of M/S Cabo Santa Maria,Cape Verde,This ship carrying cargo and four church bells for the Catedral Metropolitana Nossa Senhora Aparecida ran aground in 1968.,https://www.atlasobscura.com/places/wreckage-of-ms-cabo-santa-maria,"On the northern part of the island of Boa Vista you’ll find the wreckage of a Spanish cargo ship that ran ashore in the fall of 1968. The M/S Cabo Santa Maria was on its way to Brazil and Argentina loaded with a variety of cargo and a number of gifts. The most important gift: four church bells determined for the new cathedral in Brasilia. But they disappeared in deep water so the cathedral had to be opened without its belts (it was only in October 1977 when they finally were consecrated at the clock tower). Unfortunately, in the early morning hours of September 1, the ship ran aground on the coast of Boa Esperança. A tugboat was sent from the island of São Vicente to try to dislodge the ship, but to no avail. Fortunately, the crew was able to escape the scene unhurt. That left just one thing to deal with, and it was no small feat. A good part of the population of Boa Vista, children as well as public employees and machine operators from the other islands, were mobilized in order to remove the cargo of the ship. They used mules and donkeys to carry the cargo to the nearby capital of Boa Vista, Sal Rei. The unloading of the ship was carried out for nearly a year. Today, the ship is slowly crumbling. After almost 50 years of battering by the wind and constant waves, much of the deck and hold have disappeared, and only a rusty shell remains for the time being… but visibly not for long. Over the decades the shipwreck has become a symbol of the island and a source of inspiration for artists.  The site can be reached with a 4WD vehicle via a scenic rout of untouched nature. More adventurous visitors can get there on foot from Sal Rei (around 7 km)."
35,Curral Velho,Cape Verde,"Once a bustling fishing village and trading post, today these Cape Verde ruins provide a home only for seabirds and turtles.",https://www.atlasobscura.com/places/curral-velho,"The ruins of the old fishing village known as Curral Velho lie along the southern shore of the Cape Verde island of Boa Vista, the remains of the oldest settlement on the island. Translated from Portuguese, Boa Vista means “good view,” and Curral Velho means “old corral.” And both names are appropriate. The “good view” is unparalleled, and the “old corral” is pretty damn old, going back to the 17th century. Cape Verde is a collection of small islands, an archipelago about 300 miles off the coast of West Africa that was originally settled by the Portuguese. Boa Vista is the second largest island, but it’s still small — 240 square miles, or about the size of Chicago. There are roughly 8,500 people who live on Boa Vista full time, they are mostly there to service the growing tourism industry. The ruins of the old village of Curral Velho are spread out along the remote and vast stretch of beach known as Santa Monica (named after its more famous cousin in Southern California). The little village was remote even at the time it was settled, and life wasn’t easy for the inhabitants. Navigation around this side of the island was tricky, and fresh water could be scarce in times of drought. But the early inhabitants did have one other thing going for them besides fishing. There is a large salt flat nearby, and the export of salt to the mainland and to the other Cape Verde islands meant they had something to trade. This kept the village going for a couple hundred years, but in the early 19th century Boa Vista was sacked by pirates at least twice. The Boa Vistans fortified their vulnerable island, but the city they built as protection from further attack wasn’t near Curral Velho, and the little village was eventually abandoned. The area around the ruins is an important habitat for seabirds and sea turtles who have enjoyed the sleepy stopover for millennia, as a place to lay their fragile eggs. The rapid expansion of tourism has been a threat to both the eggs and to the turtles themselves, valuable for their meat. Efforts have been stepped up by environmental organizations to protect the wildlife, with some real success. They’ve been able to get both the seabird and turtle populations back up after years of decline. Which is only fair since the birds and turtles have been coming here long before any people showed up. The village is on the southern coast, about 15 miles (25 km) southeast of the capital Sal Rei"
36,Notre-Dame of Bangui Cathedral,"Bangui, Central African Republic","Amidst political unrest, this Roman Catholic Cathedral has helped organize peace talks.",https://www.atlasobscura.com/places/notre-dame-of-bangui-cathedral,"Built in the early 1900s, the Notre-Dame of Bangui Cathedral is a large red brick church built in the French colonial style. Above the three-door entrance is a white plaster icon of the Virgin Mary looking out from a niche. The interior of the cathedral features a crucifix and four massive windows featuring colored glass. The symmetrical double-tower design harkens back to Paris’s own Notre Dame Cathedral. Though today it has a population of nearly 900,000, the Central African Republic’s largest city was established as a small outpost in 1889. A 1906 decree transformed the small post into the French colony’s capital. Catholicism was introduced into the newly established colony around the same time, with the arrival of Monsignor Augouard in 1893. Augouard established the Saint-Paul mission, which opened its doors in 1894. A few years after that, the Notre-Dame of Bangui Cathedral was built in the center of the so-called “European city.” The cathedral, along with the majority of other religious buildings in Bangui, was constructed with fired bricks that are a reddish color. The Central African Republic is home to an estimated 2.9 million Christians today, about a third of whom are Roman Catholic. Many of these conversions happened when Catholic missionaries focused their efforts on the Central African Republic after World War I. Since declaring independence from France in 1960, the Central African Republic has experienced a series of conflicts. Political unrest in the 1990s prompted then-Archbishop Joachim Ndayen to begin hosting peace talks at the cathedral in 1996. Later in 1999, Pope John Paul II visited Bangui and spoke about the “difficult and complex situation” facing the country. Since 2012, the Central African Republic has been in the midst of a civil war spurred on in part by tensions between Muslim and Christian groups. In November 2015, Pope Francis visited the cathedral as well as the nearby Grande Mosquée de Bangui, offering a message of peace and resilience."
37,Grande Mosquée de Bangui,"Bangui, Central African Republic",This mosque is an enduring symbol of Central African Republic's rich Muslim heritage.,https://www.atlasobscura.com/places/grande-mosquee-de-bangui,"Located in the Koudoukou neighborhood of the Central African Republic capital, the Grande Mosquée de Bangui is a white and green stucco building with three minarets and gold-painted star-and-crescents adorning its roofline. Large fans cool the interior and loudspeakers mounted onto the minarets announce the call to prayer five times a day. During particularly large gatherings, worshippers will overflow into the dirt path in front of the mosque arranging their prayer mats in neat rows. The spread of Islam in Africa spans more than a millennium. Beginning in the seventh century, Muslim Arabs made their way into North Africa. From there, Muslim traders continued to spread the religion throughout West and East Africa. What is now the Central African Republic was likely among the later regions for Islam to reach, perhaps beginning in the 17th century. Today, about 10 percent of the Central African Republic’s population is Muslim, nearly 570,000 people. Since declaring independence from France in 1960, the Central African Republic has experienced a series of conflicts. In 2012, a civil war erupted throughout the country, spurred on in part by tensions between Muslim and Christian groups. In April 2014, the Grande Mosquée de Bangui was looted after armed peacekeepers escorted many Muslims out of the conflict zone. On November 29, 2015, Pope Francis visited the Grande Mosquée de Bangui, as well as the nearby Notre-Dame of Bangui Cathedral. The mosque is in the PK5 district of the capital city, an area Christian militia groups have laid an ongoing siege to since 2013. Once inside the mosque, Francis preached a message of peace and harmony saying, “Christians and Muslims are brothers and sisters.” He concluded his address with the traditional Arabic greeting, “Salam alaikum!” or “peace be upon you.” Francis’s 26-hour visit to Bangui is the first time a pope has ever visited an active war zone."
