index,attraction,location,blurb,url,description
34,Torre Argentina (Roman Cat Sanctuary),"Rome, Italy",Hundreds of lucky felines haunt the ruins where Caesar was murdered.,https://www.atlasobscura.com/places/torre-argentina-roman-cat-sanctuary,"In Rome the cats have an ancient temple-complex all to themselves. Known as Largo di Torre Argentina, this archaeological wonder was excavated as part of Mussolini’s rebuilding efforts in 1929, revealing four Republican victory-temples that lie sunken 20 feet below modern street level.  In addition to the remains of four different temples, Torre Argentina also contains part of the famous portico of Pompey. Today, volunteers at Torre Argentina care for approximately 130 cats, many of which are disabled or suffer from illness. After the site was excavated, Rome’s feral cats moved in immediately, as they do all over the city, and the gattare, or cat ladies, began feeding and caring for them. Since the mid-1990s, the population has grown from about 90 to a peak of 250, and the organization has ramped up with care for sick or wounded cats, as well as an extensive spay and neuter program to keep the feral population in check. Most of the permanent residents have special needs—they are blind or missing legs or came from abusive homes. On any given afternoon a small crowd gathers here to watch the cats sunbathe on ancient pillars and steps. At first it may be hard to spot the cats, but once you start to see them, they are everywhere. Visitors can admire the cats and their ruins from street level, or head down the steps to the underground office to volunteer, peruse the gift shop, donate, and even adopt cats. There is another Roman cat sanctuary located at the Protestant Cemetery, near the Pyramid of Cestius.  Entrance at Largo di Torre Argentina, corner of Via Florida & Via di Torre Argentina. The ladies who work here are very friendly to everyone. If you do spend any time within the closed off area where the wounded and aged cats stay (who are also very friendly to all), please consider a donation to the Sanctuary."
35,The Monsters of Bomarzo,"Bomarzo, Italy",A 16th-century horror show built in a lovely Italian garden.,https://www.atlasobscura.com/places/the-monsters-of-bomarzo-bomarzo-italy,"The Park of the Monsters, or “Parco dei Mostri,” in the Garden of Bomarzo was not meant to be pretty. Commissioned in 1552 by Prince Pier Francesco Orsini, it was an expression of grief designed to shock. The Prince, also known as Vicino, had just been through a brutal war, had his friend killed, been held for ransom for years, and come home only to have his beloved wife die. Racked with grief, the Prince wanted to create a shocking “Villa of Wonders” and hired architect Pirro Ligorio to help him do so. Ligorio was a widely respected architect and artist and had previously completed the Cathedral of Saint Peter in Rome after the death of Michelangelo, as well as the Villa d’Este in Tivoli. This was to be an unusual, but interesting job for him. The park is filed with bizarre and fascinating sculptures for which only the accompanying inscriptions provide any explanation. Among the pieces are a war elephant, a monstrous fish-head, a giant tearing another giant in half, and a house built on a tilt to disorient the viewer. Perhaps the most frightening piece in the garden is an enormous head, mouth opened wide in a scream. The accompanying inscription reads “all reason departs.” Built during the Italian Renaissance, the garden layout bore little resemblance to the symmetry of other Renaissance gardens, and the art was made in a rough “Mannerist” style, a sort of 16th-century version of Surrealism. It makes sense, then, that the Surrealists loved it. Salvador Dalí visited the park and loved it. He was so inspired, he shot a short film there, and the sculptures inspired his 1946 painting The Temptation of Saint Anthony. Jean Cocteau was also a fan of the park. Other artists followed, and a novel, libretto, and opera have all been based on the park. While there is no way of truly knowing how the Prince felt about the park, the final addition indicates that perhaps he was getting over his melancholy. Built 20 years after the park was begun, it is not a monster but a temple, built to honor his second wife. When you visit the park, be sure to enter the giant screaming mouth (known as “the mouth of hell”), inside which, on the tongue, stands a picnic table and enough seating for a small group to have lunch."
36,Libreria Acqua Alta,"Venice, Italy",This Venice bookstore has resigned itself to constant flooding by keeping its books in bathtubs and boats.,https://www.atlasobscura.com/places/libreria-acqua-alta,"Keeping a collection of books in a city where the roads are made of water is a dangerous idea to begin with, but Venice’s Libreria Acqua Alta has nothing to fear since they just keep all their titles in waterproof basins. The self-proclaimed “most beautiful bookstore in the world” is composed of a number of over-stuffed rooms stacked wall-to-wall with books, magazines, maps, and other ephemera. Due to Venice’s constant flooding, however, these picturesque piles are all placed inside bathtubs, waterproof bins, and in one room a full-size gondola. The name itself even means “Book Store of High Water.” When the local waterways rise to fill the store, the water can rise inches off the floor, which would destroy any other collection. The store’s whimsically cramped atmosphere is even reflected in their “fire escape,” which is simply a door leading directly out into a canal. To really complete the look, the store has become home to more than one stray cat, who are also able to escape the rising tides by hanging out atop the stacks."
37,Quartiere Coppedè,"Rome, Italy",Architectureal fantasy quarter of Rome.,https://www.atlasobscura.com/places/quartiere-copped,"Quartiere Coppedè is an unexpected and bizarre area in Rome, nestled within the Trieste district in the northern part of the city. The fantastical mix of Ancient Greek, Roman Baroque, Mannerist, Medieval, and, overall, Art Nouveau mishmash was brought to life by Florentine architect Gino Coppedè (from whom the quarter itself takes its current name) in 1919. Coppedè worked on the quarter until his death in 1927. Though the Art Nouveau palaces of Quartiere Coppedè, featuring floral, mythological and medieval details, are abundant, there is plenty of space for the fantasies of Coppedè in this vast area. “The 31,000 square meters of the quarter (with some 40 structures) are alive with Florentine towers and Venetian palazzi decorated with external mosaics and frescoes, Baroque Roman palazzi with real and imitation papal stemmata, a sundial, and even a building devoted to a musical decorative scheme whose exterior ironwork and carvings imitate musical notation” (Source). Thanks to its strange beauty, the Quartiere Coppedè has been used as the setting for a number of films, and is a fun way to leave the beaten path of Rome. You can reach Quartiere Coppedè by taking Tram 3 or 19 to Piazza Buenos Aires, which is a short walk to Piazza Mincio. While you're there, be sure to stop by Piazzo Mincio and check out the whimsical Fontana delle Rane (Fountain of Frogs), in which the Beatles famously dunked themselves after a concert in Rome. Also check out the archway over Via Tagliamento, which marks the entrance to the quarter and is where you'll find Quartiere Coppedè's whimsical outdoor chandelier, positioned over the road."
38,Galleria Sciarra,"Rome, Italy",This hidden Art Nouveau courtyard is an opulent feast for the eyes.,https://www.atlasobscura.com/places/galleria-sciarra,"Located just a few steps away from the iconic Trevi Fountain and the fashionable Via del Corso is a largely unknown courtyard that transports visitors back to the height of the Art Nouveau movement. Its gorgeous frescoes and brilliant colors are a feast for the eyes and a welcome change from the pale, faded ancient Roman ruins scattered throughout the city. The opulent courtyard was built in the late 19th century for the wealthy, influential Sciarra family. It was meant to be a shopping mall, which, had the mall come to fruition, would perhaps be one of the most beautiful shopping centers in Rome. Every inch of the four-story walls enclosing the space is covered by colorful frescoes of women and men surrounded by elegant, curling floral designs. The women are the main focus, as the gorgeous artwork, which was painted by Giuseppe Cellini, is intended to celebrate women in the various phases of life. The glass and iron ceiling lets sunlight spill into the courtyard, illuminating the details in the frescoes. When the sun goes down, lights turn on to bathe the courtyard in a warm yellow glow."
39,The Sunken City of Baia,"Baia, Italy",A submerged archeological park still holds the wonders of a Roman Sodom.,https://www.atlasobscura.com/places/the-sunken-city-of-baia-baia-italy,"In its heyday, the Classical Roman city of Baia was the hedonist Las Vegas of the time, but now its remains are partying beneath the waves. A prominent resort city for centuries, Baia catered to the recreational whims of the rich and powerful among the Roman elite. The city, which was located over natural volcanic vents, was famous for its healing medicinal hot springs which occurred all around the city and were quite easy to build spas over. Some of antiquity’s most powerful figures such as Nero, Cicero, and Caesar were known to have visited the city and a number of them actually built permanent vacation villas there. Unfortunately, the good times were not to last and the city was sacked by a Muslim army in the 8th century. By 1500, the remains of the formerly luxurious town were abandoned. After the city remains were emptied, the water level slowly rose due to the same volcanic vents that were once a draw to the area, and most of the ancient ruins were drowned under the shallow waters of the bay. Today the ancient remains of Baia can be visited in one of the world’s few underwater archeological parks. Visitors can view the crumbled structures and amazingly preserved statuary of the city through glass-bottomed boats, snorkeling, or even scuba dives which allow people to actually swim amongst the copious ruins. While the city is no longer a resort, its waters still hold wonders."
40,The Dome Illusion,"Rome, Italy","A master of trompe-l'oeil creates a stunning, tourist-fooling dome out of a flat ceiling.",https://www.atlasobscura.com/places/dome-illusion,"The Jesuit church of Saint Ignazio was supposed to have a glorious dome, but when the money ran out in 1642, the plans were scrapped. Instead of forgoing the dome entirely, painter and Jesuit brother Andrea Pozzo proposed that he paint a life-sized illusion of a dome that would fool the eyes of visitors (as long as they looked up from the proper angle). His masterpiece, painted between 1685 and 1694, still deceives the eye today. Pozzo painted another illusion for the barrel-vaunted ceiling of Saint Ignazio. The huge painting depicting the life and works of Saint Ignatius lifts and expands the simple building skyward, using forced perspective to move the figures up into the heights. The technique is known as quadratura, a mixture of geometrically accurate architecture in forced perspective and elements of fantasy, like cherubs and floating saints. Pozzo wrote a book on the subject, Perspectiva Pictorum et Architectorum, which was very influential with other Baroque painters. Both the dome and the central illustration are painted on a single 17 meter canvas. His work on the illusions was so well received that he was granted the commission for the rest of the artwork in the church. In April of 1891 an enormous powder magazine explosion just outside the city rocked Rome and damaged the ceiling artwork. (It also collapsed part of the roof of the Parliament building and sent the city into a general panic.) A restoration in 1961 repaired the painted ceiling. In 1703, Pozzo repeated his dome illusion in Vienna, in a Jesuit church now called the University Church, and at the Church of the Gesù in Frascati, Italy.  The entrance to the church faces Piazza S. Ignazio. The best way to view the illusion is to enter the church keeping your eyes low until you reach the circular marble marker that indicates the ideal vantage point for taking in the “dome.” A second marker on the floor indicates the ideal viewing spot for the rest of the ceiling."
41,The Aventine Keyhole,"Rome, Italy",Rome's semi-secret peephole vista is also a former Crusader stronghold.,https://www.atlasobscura.com/places/the-aventine-keyhole-rome-rome-italy,"A nondescript green door at the end of a cul-de-sac features a stunningly well-framed, if comically tiny, view consisting of two nation-states and one country, with the dome of St. Peter’s perfectly situated in the center. The doorway in question leads to the Priory of the Knights of Malta, the legendary crusader knights and religious order. Although the property has been in their hands for centuries, the site has seen many occupants. It originally held a fortified palace belonging to Alberico II, the ruler of Rome from 932-954, then became a Benedictine monastery before passing first into the hands of the Knights Templar in the 1100s, then finally to their brothers in arms, the Knights of Malta, in the 1400s.  As it holds extraterritorial status, it is not technically “Italy” within the walls. The elegant building seen today is a small church known as Santa Maria del Priorato. It is the 18th-century handiwork of the famous architect and engraver Giovanni Battista Piranesi, also known for his romantic etchings depicting the city and for his dark and enigmatic series of imaginary prisons (Carceri d’Invenzione). The church’s architectural motifs evoke ships and the sea, inspired by the longstanding tradition of comparing the Aventine Hill to a ship. The design also incorporates many esoteric and Masonic symbols. Piranesi was buried at the Priory after his death in 1778. The estate also houses the Embassy of the Order of Malta to Italy. The keyhole vista lines up perfectly with the garden, centered on the Vatican in the distance. No one seems to be able to say with certainty whether this was a beautifully planned peepshow—or just a lucky coincidence.  At the intersection of via di S. Sabina and via di Porta Lavernale on the Aventine hill. The gardens themselves can be viewed by appointment only. Be sure to make a reservation in advance."
42,Porta Alchemica,"Rome, Italy","An alchemist's ""magic door"" stands in the middle of a Roman park.",https://www.atlasobscura.com/places/porta-magica,"While this “magic door” is famous to Romans, it is barely noticed by tourists visiting Rome. But in the central district of Piazza Vittorio, inside the park, the remains of an old villa reveal a Magic or Alchemist Door, a portal into the real and secretive world of 1600s alchemy. Full of symbols and inscriptions, it was built during the early 1600s by the Roman marquis Massimiliano Palombara, a member of a group of people known as “The Alchemists of Palazzo Riario” who congregated around the Roman court of Christina, the Queen Regent of Sweden. Christina was an ardent supporter of alchemy and science, and thinkers and science luminaries like Rene Descartes and Athanasius Kircher were often found in her Italian court along with alchemy enthusiasts like Palombara. The Porta Alchemica is the only remaining of five doors to Palombara’s villa. According to legend, the Marquis met an alchemist at a dinner party who told him he could use a certain herb to turn metals to gold. In the morning the alchemist (said to be Giuseppe Francesco Borri, a sort of alchemical Zelig) was gone but had left behind some gold flakes, evidence apparently of his successful transformations, and an indecipherable sheet, the “recipe” for the transformation. Because the Marquis was unable to read it he inscribed the recipe on his doors in the hope that someone who could understand it would see it and come knocking. Mystery and occult beliefs still surround the door, and a cryptic symbol above the doorway fuels many of these theories. But of course, to most visitors to Rome, it’s just another mysterious ruin. Update as of November 2019: The park is currently under construction and inaccessible. Update as of January 2020: Still under construction and inaccessible.  Take Metro A (Vittorio), Tram 13, 5, or Bus 105. As of April 2018, it was visible, though at a distance behind a locked iron gate."
43,The Mouth of Truth,"Rome, Italy",The yawning maw of this pagan visage is said to bite off the hands of liars.,https://www.atlasobscura.com/places/the-mouth-of-truth-rome-italy,"Long before the modern lie detector and its harmlessly jittering graphs and wires were invented, the superstitious and untruthful faced a much more severe fate between the jaws of the Bocca della Verità, or Mouth of Truth, an ancient carving which is said to bite the hands off of liars. While no one is exactly sure when or why the frieze was created, there are a number of theories. Dating back to around the 1st century CE, the Mouth of Truth is a tall stone disc carved into a humanoid face with hollow holes for eyes and its gaping mouth. The original purpose of the large medallion has been theorized as everything from a ceremonial well cover, to a piece of fountain decoration, to a manhole cover. The face itself has been said to represent a pagan god although exactly which one is up for debate with scholars guessing at everyone from forest god Faunus, to sea god Oceanus, to a local river god. While the origin is up for debate the one unifying legend surrounding the stone carving is that if one were to stick their hand inside the disc’s mouth and tell a lie, the rocky maw would bite the offending hand off. This belief seems to have originated during the Middle Ages when the disc was supposedly used during trials having the accused put their hand in the slot and if found to be untruthful a hidden axeman would lop off the appendage. While this use seems to be apocryphal, the superstition persists to this day. The Mouth of Truth, which now rests outside the doors of the Basilica di Santa Maria in Cosmedin, has been used as a whimsical lie detector in a number of movies and video games, most famously in the 1953 romance, Roman Holiday, in which the carving was a major plot device.  You can choose your own attire to visit The Mouth of Truth, but if you decide to enter the church and see St. Valentine's Skull, you'll want to make sure your shoulders and knees are covered. If not, you'll wear a plastic tarp over your shoulders or be denied entrance."
44,The Mad Colored Houses of Burano,"Venice, Italy",This community on a small Venetian island has taken to painting their houses in bright neon hues.,https://www.atlasobscura.com/places/the-mad-colored-houses-of-burano-venice-italy,"The fisherman’s island of Burano sits in the Venetian lagoon and, like most of Venice, is run through by a system of canals. While Venice can take on a melancholy feel, Burano’s cheery and brightly painted houses stand out. Burano is made up of a group of four small islands linked together by a series of bridges and held together even more solidly by their colorful painting trend. The eye-catching color scheme has been upheld for decades and was even beginning to fade until recent years when the practice was reinstated. Now, Burano’s houses pop with bright colors that almost look photoshopped as the homes are repainted every two years. Each house is painted a different color from its neighbors and in fact, anyone that wants to paint their place needs to get approval from the local community government first. In addition to its uniquely painted houses, Burano is renowned for its quality lacework and even boasts a Museum of Lace, although photography is prohibited on the premises. The Museum of Lace may be the only place in the little neighborhood where photography is outlawed as groups of visiting photographers are a regular sight on the streets of this tiny albeit colorful island.  To get to Burano, you'll have to take the Vaporetto (number 12) from the Fondament Nove in Venice. The 40-minute Vaporetto ride will make a stop in Murano—an island known for its glass blowing and well worth a visit—before continuing on to Burano."
45,Galileo's Middle Finger,"Florence, Italy",The middle finger of modernity.,https://www.atlasobscura.com/places/galileos-middle-finger,"It is a remarkable bit of irony, the finger: venerated, kept in a shrine, subjected to the same treatment as a saintly relic. But this finger belonged to no saint. It is the long bony finger of an enemy of the church, a heretic. As with a fine wine, it took some years for Galileo’s finger to age into something worth snapping off his skeletal hand. The finger was removed by one Anton Francesco Gori on March 12, 1737, 95 years after Galileo’s death. Passed around for a couple hundred years it finally came to rest in the Florence History of Science Museum, which has since become the Galileo Museum. In 2009 two more fingers and a tooth belonging to Galileo were discovered at an auction. The spare parts had disappeared in 1905, not seen for 100 years. But then the purchaser was able to deduce their origin, and has returned them to the Science Museum where they match a detailed description from when they were last seen. Today the middle finger sits in a small glass egg among lodestones and telescopes, the only human fragment in a museum devoted entirely to scientific instruments. It is hard to know how Galileo would have felt about the final resting place of his finger. Whether the finger points upwards to the sky, where Galileo glimpsed the glory of the universe and saw God in mathematics, or if it sits eternally defiant to the church that condemned him, is for the viewer to decide. Galileo’s middle finger has since been joined by his index finger, thumb, and tooth enclosed in a bell jar."
46,The Mithraeum at Circus Maximus,"Rome, Italy",The underground sanctuary of a mysterious ancient cult.,https://www.atlasobscura.com/places/the-mithraeum-at-circus-maximus-rome-italy,"One of the largest secret Mithraic temples in Rome is hidden next to the famous Circus Maximus. Discovered in 1931 as part of Rome’s fascist-era building projects, the small subterranean space was once dedicated to the mystery cult of the god Mithras. Although several mithraeums have been discovered throughout the ancient holding of the Roman Empire, including sites in London, and several in Germany, France, and Hungary, little is known about the actual religious practices of the movement’s followers. The Mithraic Mysteries emerged and gained popularity throughout Rome between the 1st and 4th centuries. The cult and religious sanctuaries were open only to initiates, and their rituals secret. The central imagery is of the god Mithras slaying a bull, a motif known as “tauroctony,” found in most if not all mithraeums. Some trace the origins of the cult to the Iranian god Mitra, based on statements made by 3-4th century AD philosopher Porphyry, but some question whether he actually knew what he was talking about. In any event, the cult died out at the end of 4th century as Christianity began to gain momentum. Mithraeums were often underground, sometimes built into natural caves. The central chamber was dark and windowless, in contrast to the open and bright structure of most early Roman temples. The structures are small and intimate, designed to hold only 30-40 people as a place of secret ritual prayer, sacrifice, and ritual meals of bread and wine. The mithraeum under Circus Maximus is accessible by appointment only. The site dates to the 2nd century AD, and features five parallel but separate chambers with a central sanctuary paved in white marble, with two niches for statues of Caute and Cautopates, and a place of honor which would have held a statue of Mithras."
47,Pyramid of Cestius,"Rome, Italy","The only ""Egyptian"" pyramid in Europe and the legendary tomb of Remus.",https://www.atlasobscura.com/places/pyramid-of-cestius,"Egyptomania gripped Rome in the wake of the conquest of Egypt in 30 BC. Both massive original artifacts and inspired copies cropped up all over the city, but only two actual pyramids were known to have been built, and only one remains. The Pyramid of Cestius was most likely built between 18 and 12 BC. The 36 meter (about 120 feet) high pyramid was built as a tomb for a wealthy Roman under the sway of all things Egyptian. Little is known about the man who may have once been buried here, since the tomb was long ago ransacked and the land around it has changed dramatically over the centuries. Now at the edge of a busy traffic intersection near a major train stop, originally the pyramid was well outside of the center of the city, surrounded by stately columns and two bronze figures (now in the Musei Capitolini). The pyramid rises at a much sharper angle than the famous pyramids in Egypt. This may have been due to incorrect information on the Egyptian front, innovation on the part of the Roman builders who, using concrete as a building material, were able to more steeply, or they may have been inspired by the steeper Nubian pyramids near Jebel Barkal, now in Sudan. In any event, the unusual proportions of this pyramid close to home has been credited as the source of oddly proportioned pyramids in European art supposedly depicting the Egyptian originals. During this craze for all things Egyptian the famous obelisks began to appear in the city. Two of them dating from this period still stand - one in the Piazza del Popolo, and the second in the Piazza di Montecitorio (though neither one stands in its original location). In addition to obelisks and other Egyptian imports there was actually another, larger pyramid in Rome, known as the “Pyramid of Romulus” near the Castel Sant’Angelo. This pyramid did not survive the building crazes of later generations, and its marble was used in the building of the stairs at St. Peter’s Basilica. The Pyramid of Cestius is constructed of brick and cement, covered in white marble. Originally the interior of his tomb was decorated with lively frescoes, described in detail by early travelers, but now mostly gone. Between 271 and 275 it was built into the fortifications of the Aurelian walls, which likely helped it survive the centuries. The inscription on the southeast side of the pyramid reads: “Gaius Cestius Epulo, son of Lucius, of the Poblilian district, praetor, tribune of the people, official of the public banquets. According to his will, this work was completed in three hundred and thirty days; it was executed by his heirs L. Pontus Mela, son of Publius, of the Claudian district, and his freedman Pothus” By the middle ages, stories about the two pyramids named them as the tombs of the legendary founders of Rome, Romulus and Remus. The actual tomb and inscriptions were not (re)discovered until tunnel builders found it in the 1600s. It was restored first in the 1600s, later in 1999, and again in 2015. It is the only pyramid of its kind in Europe. Today the tomb can only be accessed by special permission. For a view of the pyramid with less traffic, go inside the Aurelian walls to the Protestant Cemetery to the northwest side.  Near the Porta San Paolo at the Piramide subway station"
48,Devil's Hole,"St Mary, Jersey",This natural crater along the coast of Jersey may take its name from the devil statues who have watched over it.,https://www.atlasobscura.com/places/the-devils-hole-st-mary-jersey,"There is a natural crater along the north coast of Jersey, the largest of the Channel Islands between England and France. It wasn’t caused by a meteorite, but most likely by the collapse of a cave thousands of years ago. At the top there is a bronze namesake of a statue, to guide you down the trail to the Devil’s Hole. The Hole is about 100 feet in diameter, and 200 feet deep. The constant smashing of the waves makes it into a kind of blowhole, complete with eerie sucking sounds as the water is pulled down and out into the Channel. It was originally called Le Creux de Vis, or the Spiral Hollow, but sometime around 1850 or so the name was changed. How it got to be called the Devil’s Hole is the source of some speculation and debate. Some say it’s the strange sounds made by the waves, but the story most often told goes like this: It was about 1851 when a ship’s carved figurehead was found bobbing up and down inside Le Creux de Vis. The story isn’t exactly clear on where it came from—some say it was from a French shipwreck—or how it managed to hit a perfect bullseye and land in the crater. A local craftsman is said to have taken the figure home, fixed it up, added horns, and placed it back along the rim of the basin. From then on, it’s been called the Devil’s Hole. Being made of wood, such a figure couldn’t survive the harsh elements of the Jersey coast, so over the years, replacement devils have been swapped in. The current devil is weathered bronze, a somewhat spooky guide that stands in an algae-covered pool along the top of the trail. As part of the National Trust for Jersey’s protected lands, the area around the Devil’s Hole and the path to get there has been stabilized in recent years, and a viewing platform has been added for a birds-eye view. It’s surrounded by pasture with grazing sheep, so as you make your way down the path be careful to close any gates behind you. And leave the wooly creatures alone—the statue is scary enough without more little devils to watch out for.  Access to the Devil’s Hole is either from the trail head at the Priory Inn (use La Grande Rue or Le Chemin des Hougues to get to the Inn), or you can walk there along the cliff path. It's about a 10 or 15 minute hike to get down, and on the way to the hole you'll be heading downhill (some of the path is fairly steep). So keep in mind that it's an uphill climb to come back. There are benches along the way, some informational signage about the area, and a viewing platform above the Hole itself."
49,La Hougue Bie,Jersey,A passage grave used in neolithic rituals.,https://www.atlasobscura.com/places/la-hougue-bie,"Although it has long since been appropriated by two Christian chapels, La Hougue Bie was at one time the site of a vastly different set of spiritual rituals, dating back to 3500 BCE. Hougue is derived from an Old Norse word meaning mound, and seems apt to describe the man-made hill rising from the earth. As with most Neolithic sites, the details surrounding its use are unclear. However, archeological work in the area has discovered that the site was likely used for ceremonies, and some ancient burials. Although it was not used primarily for burials, the site is one of the most well-preserved passage graves in the world. Passage graves were constructed out of giant stones forming a crawl space through a mound of earth. They are found extensively through Europe, but are not usually as well-preserved as La Hougue Bie. The passage grave is similarly fascinating in that it is oriented to receive the sun’s rays and illuminate the farthest recesses of the chamber on the two equinoxes. A few vases were also found in the passage, but without any more information to better understand how it was used and by whom, the 62-foot passage remains a great mystery. With the addition of the two chapels in the medieval period on top of the mound, the site walks visitors through the history of spirituality in Western Europe, and is a fantastic example of pagan sites co-opted by later Christianity. In the Chapel you can see the faded image of fresco paintings of angels over the alter, these were believed to have been painted in the 14th century, unfortunately they were over painted by the victorians in the 19th century.  Liberty Bus stops right at the gate"
50,Le Crapaud,"St Helier, Jersey",A statue erected in honor of the toadish nickname given to Jersey residents by the French.,https://www.atlasobscura.com/places/le-crapaud,"Both friends and bitter rivals since time immemorial, the French and the British have always engaged in a bit of name-calling. You’ll sometimes find the British referring to their continental neighbors as “frogs,” a derogatory term that partially stems from the stereotype that French people dine on frog legs. The French retaliated by calling the residents of Jersey (a United Kingdom territory that lies just off the Brittany coast, where French is used as much as English) “les crapauds,” meaning “toads.” Rather than croak about their nickname, the people of Jersey take a certain ironic pride in their “crapaud” status, to the extent that the warty toad has been adopted as a symbol for the island’s residents. So proud are the Jersey people of their moniker that the capital of Saint Helier has boasted a public sculpture of the hoary creature since 2004. The work of artist Gordon Young, the crapaud squats proudly atop his nine-foot column in an area previously known for its marshland toads. But the amicable amphibious association hasn’t always been friendly. According to an island legend, when Saint Samson of Dol arrived on Jersey, he found the people so unwelcoming that he sent all the toads and snakes from nearby Guernsey to their land. Jersey is the only island in the English Channel that has a population of native toads."
51,National Library of Kosovo,"Pristina, Kosovo","A futuristic, brutalist masterpiece that is also strangely prison-like.",https://www.atlasobscura.com/places/kosovo-national-library,"Pristina’s public library is full of incongruities. The most obviously unusual element is the general appearance of this massive Kosovar structure. While so many libraries work to bring people inside, Pristina’s public library resembles a giant prison, hardly an appealing image to promote literacy. This building was completed in 1986. Covered in a lattice of fence-like metal, the building’s windows are obstructed, giving views from within the library a captive essence. Designed in the brutalist style, in many ways the library seems to look toward the future. Yet the white domes that top the many sections of the library were built to resemble men’s hats of the national outfit, putting the library in the middle of a conflict between tradition and modernity. Despite many people calling the building one of the ugliest in the nation, it is certainly a unique architectural effort, and captures the spirit of a country recently ravaged by war, and working to move forward and rebuild. Inside, there are more than 2 million library items, including rare materials such as books, newspapers, manuscripts, maps and photographs. There are two reading rooms, an amphitheater and a meeting hall. It has been used by Croatian and Bosnian refugees as living quarters and by the Serbian Army as a command center, during which many historical books were destroyed. The library is open to visitors, but guests should bring identification, like a passport."
52,Mitrovica Miners Monument,"Mitrovica, Kosovo",Two distorted Romanesque columns hold aloft a mine cart in honor of laborers who died during WWII.,https://www.atlasobscura.com/places/mitrovica-miners-monument,"Standing in the form of some lost Roman addition to Stonehenge, Bogdan Bogdanović’s huge concrete monument in the town of Mitrovica is actually an homage to the community’s roots and to those who were lost during the fighting of World War II. Located atop a promontory known as Miner’s Hill, Bogdanović’s stark memorial speaks to the area’s rich history of, unsurprisingly, mining. The work is another in a long line of bleak concrete memorials that Bogdanović has created across Eastern Europe to remember those who died fighting German forces. The Mitrovica monument is comprised of two fluted columns that taper near the top to create a bit of forced perspective for those viewing the work from the ground. Perched atop the spires is the curved belly of a concrete mine cart replica that speaks directly to the history of the place. The monument was specifically dedicated to the Serbian and Albanian fighters from the area, many of whom worked as miners. As with many of the cement monuments that still litter Eastern Europe and Western Russia, the meaning behind the Mitrovica miner’s monument is lost both on many of the visitors and on many of the locals to whom it is simply becoming an aging stone curiosity much like the famous henge that inspired it."
53,Kosovo Bill Clinton Statue,"Pristina, Kosovo",A 11-foot former president stands on a Kosovo street that also bears his name.,https://www.atlasobscura.com/places/kosovo-bill-clinton-statue,"Helped Kosovo achieve its independence? Then you get more than just a street sign to honor your contributions to the country. If you’re former President Bill Clinton, you’ll get your very own 11-foot brass statue. Regardless of one’s political leanings, it is hard to deny that President Clinton had a heavy hand in ending the war in Bosnia, and the Kosovo War during the 1990s. So seeing the city of Prishtina, capitol of Kosovo, name its main road Bill Clinton Boulevard after the American leader is no surprise. But the huge statue they built of him seemed to surprise the man himself. When Clinton traveled to Kosovo to unveil the big, brass monument in 2009, the Daily News quoted him as saying, “I never expected that anywhere, someone would make such a big statue of me.” Considering the tarnishing his legacy underwent in America due to his sex scandal, it must have seemed somewhat refreshing. The statue stands atop a blocky, three-tiered pedestal covered in white tile, in a small urban square. No matter how tall the statue is, the replica president still seems dwarfed by the monolithic, brutalist architecture towering around him. Nonetheless it is a reminder of an important revolution in the country and the allies that had a part in it."
54,Church of the Holy Emperor Uroš and Madhe Mosque,"Ferizaj, Kosovo","Christianity and Islam have clashed, yet here a Serbian Orthodox church and a mosque stand together.",https://www.atlasobscura.com/places/church-holy-emperor-uros-madhe-mosque,"The Balkans have seen their share of conflict and turmoil. There, for centuries, Orthodox Christians have been at odds with Muslims, and these religious identities have turned into national identities, as Serbians are predominantly Christian while Albanians, which are the majority of Kosovars, are Muslim. Yet in the small southern Kosovo municipality of Ferizaj (Albanian) or Urosevac (Serbian), one plot of land holds temples to both religions. A mosque, known as Madhe Mosque, was originally built in the 1890s, during the time of the Ottoman Empire, though is was destroyed by German bombers during World War II.  The current mosque was completedin 1943 and upgrades, including the second minaret, were completed as recently as 2013. In the late 1920s, it was decided that a Serbian Orthodox church was to be built in the same courtyard as the mosque. Later named the Church of the Holy Emperor Uroš, dedicated to Serbian emperor Uroš V. Over the years, strife and conflict took their toll on the church, including looting and fires after the beginning of the Kosovo War in 1999. Graffiti is commonly found on its walls to this day. Generally, though, the courtyard holding two seemingly conflicting ideologies goes on in peace."
