index,attraction,location,blurb,url,description
36,Taroko Gorge,"Xiulin Township, Taiwan","An extraordinary natural landscape of mountains, waterfalls, and rocky cliffs riddled with tunnels.",https://www.atlasobscura.com/places/taroko-gorge,"Made up of towering walls of marble and limestone, covered in abundant sub-tropical greenery, dotted with shrines, riddled with tunnels and spanned by hanging bridges, the extraordinary and dramatic landscapes of the Taroko Gorge were originally recognized as a National Park from 1937-1945 during the Japanese colonial period (1895-1945). Once the land of the indigenous Truko people, in whose language Taroko means “magnificent and beautiful,” the land was recreated as a national park by the Taiwanese government in 1986. Driven out by the Japanese in 1914, today the only remains of the Truko people in Taroko National park are the ruins of the 120-year-old Tupido Tribe Trail on the Tianhsyang mesa. The picturesque Eternal Spring Shrine has been rebuilt twice following landslides, and remembers the 212 who died during the construction of the Central Cross-Island Highway. The Tunnel of Nine Turns follows a particularly dramatic series of tight turns along the narrow gorge. Another long, unlit tunnel known as the Baiyang Waterfall Trail allows hikers willing to brave the dark some extraordinary views of sheet waterfalls at the far end. An annual international marathon is run at Taroko National Park each year in November."
37,Eternal Spring Shrine,"Xiulin Township, Taiwan",A waterfall runs right through the middle of this Taiwanese shrine to the hundreds of workers killed while building a nearby highway.,https://www.atlasobscura.com/places/eternal-spring-shrine,"Built right into a lush Taiwanese cliffside, the Eternal Spring Shrine (Changchun Shrine) in the Taroko Gorge combines the beauty of the surrounding natural features with calming temple architecture to create a serene and picturesque tribute to the workers who died while building an important mountain road. Named after the waterfall that runs beneath it year round, the beautiful little temple was built in the late 1950s while the nearby Cross-Island Highway was still under construction. The road was built by Taiwanese veterans and tragically over 200 of them perished during the effort. These brave workers are remembered by a small temple and adjoining pavilion that are connected by the bridge spanning the titular falls, all of which makes up the shrine complex. Visitors to the shrine who are willing to do a little exploring will find a number of wonders hidden behind the shrine as well including a cave with statues of a handful of Taoist gods, and trails leading to more secluded towers and sites hidden among the natural features. The shrine has been damaged and nearly destroyed a couple of times due to landslides on its verdant mountainside, but each time, the site has been rebuilt and continues to stand as a beautiful monument to the human cost of progress. Situated on a cliffside in Taroko National Park in Taiwan, in Hualien County near town of Xiulin."
38,Yehliu Geopark,"Yehliu, Taiwan",This Taiwanese promontory is covered in otherworldly hoodoo formations.,https://www.atlasobscura.com/places/yehliu-geopark,"Wind, water, time, and tourism have worked to create a rocky alien landscape in Taiwan, known today as the Yehliu Geopark. Stabbing out into the East China Sea, the thin spit of land now known as a “geopark” is awash in all manner of sculpted rock formations. The most well-known shapes are the top-heavy hoodoos that act as the symbol of the park, but there are a wide variety of shapes that have been etched into the land across the centuries. The unique landscape is the result of wind and waves crashing over the thin spike of earth, coming from the sea on almost every side. Many of these natural stone forms have even been given fanciful pet names like the oft-photographed, “Queen’s Head.” In the park you can also find formations called the “The Fairy Shoe,” and “The Sea Candles.” In addition the to the stunning geological wonders in the geopark, the other increasingly common sight are the throngs of tourists that have begun flocking to the site. Unfortunately, like the wind and water that shaped the bulbous vistas, the very presence of so many humans is beginning to shape the land as well. Popular sites like the “Queen’s Head” have become so overrun that bright lines have been painted on the ground to keep anyone from disturbing the delicate rocks. The rocks took centuries to form, but could be forever changed in an instant, with our interference."
39,Tuned Mass Damper of Taipei 101,"Taipei City, Taiwan",Enormous pendulum helps keep Taiwan's tallest building from swaying.,https://www.atlasobscura.com/places/tuned-mass-damper-of-taipei-101,"Inside the Taipei 101 skyscraper in Taiwan is the world’s largest and heaviest tuned mass damper. Essentially acting as a giant pendulum, the enormous steel sphere moves slightly back and forth to counter any motion of the building itself. It is an engineering marvel meant to limit the vibrations of the 1,667-foot tall building. The 18-foot diameter, 660- metric ton steel sphere is suspended by eight cables in the upper stories of the tower, and is visible between the 88th and 92nd floors. The Taipei 101 Tuned Mass Damping were built and tested by A&H Custom Machine. The fabrication of the components took approximately a year to complete. As one of the tallest structures in the world, located only 660 feet from a major fault line, earthquakes and high winds are a serious threat. In fact, visitors even caught a glimpse of the tuned mass damper in action during the 2008 Sichuan earthquake. Many skyscrapers contain tuned mass dampers to restrain sway, and as the tops of the tallest buildings can move several feet in the wind, a tuned mass damper or similar mechanism is often necessary for maintaining structural integrity. At Taipei 101, the room-sized device is capable of moving five feet in any direction, thereby reducing sway by 30 to 40 percent. Safety comes at a hefty price, however, as the tower’s tuned mass damper cost $4 million to build.  Take elevator from 5th floor to 89th floor"
40,The High Heel Church,"Budai Township, Taiwan",Visit this church that's shaped like a giant glass pump either to cater to women or to reference a tragic local tale. Or both.,https://www.atlasobscura.com/places/the-high-heel-church-budai-township-taiwan,"Standing on a large concrete disc in Ocean View Park, in Taiwan’s Budai township, is a massive glass slipper that looks as though it would be fit for a giant Cinderella. In actuality this strange building is a church meant to cater to women. Or to reference a local legend. Or something. Finished in early 2016, the giant shoe church is an all-glass structure, formed out of 320 blue-tinted panes, set into a metal grid. The main worship space is held in the toe with a large screen at the tip, while there is an outdoor stage built into the collar where someone’s giant foot might go. While it is being called a church, officials say that its main function will be to cater to weddings and photo shoots. In addition to its questionably female-centric architecture, the interior of the worship shoe is said to include over 100 features that women will like, including love seat benches, biscuits and cakes, and maple leaf decorations. Before anyone gets to thinking that all of this is just to pander to women, there is a second, more traditional  reasoning behind the design of the church. Apparently it is actually an allusion to a local story of a girl who caught Blackfoot. As the story goes, this local girl contracted the disease and had to have the lower portions of her legs amputated, ending her engagement, and resulting in her spending the rest of her days alone and living in a church. Jesus. (Pun intended.) Whether the high heel shoe church is meant to be an outdated clarion call to women, via their stereotypical love of shoes, or a huge monument to a tragic tale, it is certainly something to behold."
41,Lotus Lake Taoist Complex,Taiwan,"This collection of lakeside pagodas and temples are flanked by giant lions, tigers, and dragons as well as their welcoming maws.",https://www.atlasobscura.com/places/lotus-lake-taoist-complex,"The Taoist temple complex located on Lotus Lake in the Zuoying District on the northern outskirts of Kaohsiung City is a gorgeous collection of traditional architecture accompanied by a number of giant mythical beasts that act as bridges, gates, and devotional symbols. Located in the southwest of Lotus Lake and completed in 1953 just two years after the man-made lake itself, the Spring and Autumn Pavilions are a pair of traditionally ornate palace towers that are separated by large dragon being ridden by a god. The two massive pavilions are dedicated to a God of War, known (among many other spellings) as Kuan Kung. The two devotional buildings are separated by a giant dragon statue that itself has the statue of a large figure on its back. This was inspired by the tale of the Goddess of Mercy, Kuanyin, riding a dragon through the sky, symbolically separating Spring and Autumn. Visitors can enter the pavilions through the dragon’s mouth. A ways south of the pavilions along the lakeshore are the much taller Dragon and Tiger Pagodas which were completed in 1978. This twin-spired temple consists of a duo of seven-story pagoda towers which are attended by giant versions of their respective beast. The interior of the towers are decked out in traditional finery with two spiral staircases each, one for ascending devotees and one for those descending. Both the giant dragon and the giant tiger have their mouths open and visitors enter the temple spaces by being devoured.  By Railway: Take the THSR or TRA train to Zuoying Station, walk about 10 mins. By MRT: Take MRT Red Line and get off at Ecological District Station, continue by the Bus Red 51 to Lotus Lake stop from Ecological District Station Exit No. 2."
42,Carton King Creative Park,"Taichung City, Taiwan",Life-size animals and furniture made entirely from cardboard fill this odd paper-themed restaurant.,https://www.atlasobscura.com/places/carton-king-creative-park,"Taiwan is home to many unusual themed restaurants, but the Carton King Creative Park could perhaps take the biscuit. All its furnishings, decorations, and even plates and cutlery at this whimsical cafe are made of cardboard. Snuggle up in the cardboard seats, wait patiently at the cardboard tables, and enjoy your meal out of cardboard bowls or off cardboard plates. If you’re worried about your cardboard seat collapsing during your meal, the bulkier chefs are willing to pull out a seat and demonstrate the cardboard’s sturdiness, even with a waitress perched on their laps. After your meal, wander around the paper art garden, with its all-cardboard exhibits including world landmarks like the Eiffel Tower, the Leaning Tower of Pisa, and Big Ben, alongside windmills, sheep, monkeys, swords, giraffes, and a maple tree with paper leaves. Or, if you’re too tired to wander, a working cardboard train travels around the whole place."
43,Wind City Moon Restaurant,"Zhubei City, Taiwan",A nostalgic restaurant evokes life in Taiwan from the 1940s to the 1970s.,https://www.atlasobscura.com/places/wind-city-moon-restaurant,"The Wind City Moon restaurant is tucked away in Zhubei city, about an hour from Taipei by car. The exterior of the restaurant belies the efforts inside to simulate the dense streetscape one might have found in 1940s through 1970s Taiwan. Arrayed around the perimeter of the dining tables are various replica storefronts, including a dentist’s office, a general store, and a ticket booth for a movie theater. Nostalgia’s the order of the day here: Notices and ads from the time period cover every wall and simulated telephone pole, while servers dress in the uniforms and bright orange hats worn by primary school students of the time. Private dining rooms can be found upstairs (also appropriately themed after schoolrooms), but the second floor serves as a museum in its own right, with display after display of collected toys, dishware, and other assorted paraphernalia. Don't sleep on the spicy eggplant with pork - it's delicious!"
44,Formosan Aboriginal Culture Village,"Yuchi Township, Taiwan",This attraction is part anthropological journey and part amusement park.,https://www.atlasobscura.com/places/formosan-aboriginal-culture-village,"Since the 1980s, Taiwan’s Formosan Aboriginal Culture Village has been educating visitors about the history and customs of the country’s Indigenous tribes. But even more recently the park has branched out into teaching guests about how awesome roller coasters can be. Originally built in 1986, the culture park stands as Taiwan’s largest outdoor museum, consisting of nine separate village reconstructions and a traditional European garden. Each of the villages was meant to represent a different tribal culture from the area and were created based on ethnographic illustrations from the early 20th century. In addition to the traditional architectural flourishes throughout the park, traditional dances, crafts, and other authentic demonstrations are regularly performed. Notably, all of the performers in the park are Indigenous people. The Taiwanese government currently recognizes 16 aboriginal tribes. Years of conflict and colonization have greatly reduced the country’s Indigenous population and culture–out of 26 known Formosan languages, 10 have been declared extinct, while the remaining languages are in danger of disappearing completely. Lest the exploration of a rich and varied culture that may soon fade from memory in the coming century become a bit stale or boring for younger visitors, a new section of the park was built in 1992, called Amusement Isle. Maintaining the cultural flavor of the more educational portions of the park, the exciting new isle contains a collection of roller coasters and adrenaline engines including Taiwan’s tallest free-fall drop ride. Whether you are coming to the park to see the blooming of the cherry blossom trees and learn some of the aboriginal weaving techniques, or if you simply want to scream while the wind whips through your hair on the Mayan Adventure Roller Coaster, the Formosan Aboriginal Culture Village, oddly enough, will not disappoint."
45,Gulu Gulu,"Taichung City, Taiwan","Paiwanese restaurant run by native indigenous Taiwanese singer songwriter, and home to a DIY arts-and-crafts folk garden.",https://www.atlasobscura.com/places/gulu-gulu,"190 miles south of Taipei, in central Taiwan, is the enchanting city of Taichung. Not only is the region the birthplace of boba tea; with wider spaces and cheaper rent, there’s more freedom for native aboriginal tribes like the Paiwan to run places like Gulu Gulu. Discreetly tucked inside Taichung’s West District, the restaurant’s name is meant to mimic the sound a hungry stomach, and should your belly “growl,” Gulu Gulu is the place to satiate it. Beyond a fascinating DIY arts-and-crafts folk garden, the small restaurant is decorated with colorful paper flags, painted rocks, and vibrant handmade table settings. There’s also a dog roaming around. His master is the one-man staff who serves up a clever mix of flavorful vegetarian-friendly fare with dishes that feature the ubiquitous Taiwanese meat-dish: pork. Don’t be surprised when that same server busts out his guitar to sing a few traditional aboriginal songs live, too. He’s a one-man show, but he’s good."
46,Anping Tree House,"Tainan City, Taiwan",The tangled roots of a giant banyan tree have fully reclaimed the ruins of this abandoned warehouse.,https://www.atlasobscura.com/places/anping-tree-house,"This abandoned merchant warehouse complex in Tainan’s Anping District was originally built in the 19th century by the British Tait & Co trading company, which is evident in the Western colonial architecture that is still just barely visible at the front of the overgrown site. Nowadays, the place has taken on a new purpose altogether, thanks to the spectacle of the Anping Tree House that is tucked around the back. For a few dollars, you can enter the grounds and find the remains of the warehouse buildings crumbling under an extraordinary web of banyan tree roots. In the years since the site was abandoned, the living banyan tree has forced its way through, over, and across the brickwork and concrete. Remarkably, the sprawling roots and branches have excellently preserved the shape of walls, doorways, and roofs that have long since fallen down and been removed. An elevated walkway has been added to the grounds, which allows visitors to navigate the rooms of the Anping Tree House, as it has been dubbed, without too much interruption from the tangled tree roots that hang everywhere. Still, you may need to duck under a few invasive branches as you climb the stairs to explore this wonderfully unusual sight.  You'll find the Anping Tree House just north of Anping Fort and the very popular street market that runs alongside it."
47,100-Year Bomb Shelter,"Ren’ai District, Taiwan",A secret passageway from World War II is now a quirky pedestrian shortcut.,https://www.atlasobscura.com/places/100-year-bomb-shelter,"Hidden behind a railway line is a hidden passageway that tourists in Keelung wouldn’t think to wander through. Only a small, nondescript sign hanging above its short entrance hints at its significant history. The tunnel was built by the Japanese in 1903 (Taiwan was under Japanese rule from 1895 to 1945) and is now referred to as the “100-Year Bomb Shelter.” This portal into the city’s underbelly was a refuge for those seeking shelter from the bombs dropped by American forces during World War II. In addition to acting as a long, narrow bomb shelter, the tunnel was also used as an ammunition depot. Now, it serves a far less risky purpose. As it’s concealed within a bustling area, locals have begun using it as an underground shortcut while going to-and-fro. It lets them enter the hillside from one neighborhood and pop out in another, without having to deal with any crowds. Some guides have also started including it as a quirky, off-the-beaten path stop on tours of the city. You won't see many tourist in Keelung but it's an interesting city. Bring an umbrella as it rains a lot!"
48,Sarez Lake,"Rushon, Tajikistan",The largest dam in the world and the site of a potential disaster.,https://www.atlasobscura.com/places/sarez-lake,"Sarez Lake is a mountain lake deep in the inaccessible Pamir Mountains of Central Tajikistan. The lake was created in 1911, when an earthquake, estimated at 7.0 at the Richter Scale, and a following landslide of 2.2 million cubic meters, created a huge natural barrier known as the Usoi Dam. At a height of 567 meters, it is the largest dam in the world, either natural or man-made. Thanks to its extremely remote location, it took more than a month before local authorities became aware of the creation of this huge dam, which successively allowed the valley to be flooded by constant rain and meltwater. It wasn’t long before the entire unpopulated valley was flooded, and created a lake with a volume of more than 16 cubic kilometers. But this lake is a constant source of worries to the Tajik government, since, given its location in one of the most earthquake-prone regions in the world, it seems highly likely that a future earthquake could destroy the dam and release a catastrophic flash flood. If this flood occurred, the entire content of the lake would be pressed through the narrow valleys of Tajikistan, destroying everything in its way, endangering more than five million people. It could also affect the neighboring countries Afghanistan, Uzbekistan and Turkmenistan. Another constant threat is that filtration water apparently created a number of cavities inside the dam, which might destabilize the entire dam wall. But the largest threat is a partially detached rock mass of three cubic kilometers at the edge of the lake, which, if it fell into the lake, it could put too much additional pressure on the dam, and might result in its collapse. In 2004, a monitoring system has been put in place on Sarez Lake and valleys, that would be affected by the destruction of Sarez Lake, received an early-warning system."
49,Wall of Great Tajik Writers,"Dushanbe, Tajikistan",A building facade covered with the statues of 11 giants of Tajik literature.,https://www.atlasobscura.com/places/wall-of-great-tajik-writers,"If you thought that all there was to Tajik literature was the famous Persian poet Rudaki, perhaps you might want to visit the Wall of Great Tajik Writers. The “Wall” is the facade of the Writers’ Union building in Dushanbe, home to an association of novelists, poets, playwrights, and other writers. The large wall is carved with nine niches containing eleven life-size statues of famous Tajik writers, a tribute to Tajikistan’s Persian and Soviet history. The 8th-century “Adam of Poets,” Rudaki, justifiably takes the centre stage. He is considered a father of classical Persian literature, though sadly only a small portion of his work has survived the test of time. Other notable writers on the wall include poet Ferdowsi (940-1020); poet, mathematician and astronomer Omar Khayyam (1048-1131); writer and intellectual Sadriddin Ayni (1878-1954); and poet Mirzo Tursunzoda (1911-1977). In the garden next to the building is a large statue of Ayni and famous Soviet writer Maxim Gorky sitting around a table, absorbed in conversation. The Writers’ Union building was designed by renowned architect E. Salikhov and constructed in the early 1980s. The structure immediately became an exemplary manifestation of Soviet Modernist architecture, a trend that incorporated local sensibilities within the Soviet architectural tradition, which emphasized social purposefulness, grandiosity (regarding size), and frugality (regarding construction materials). All these features are clearly seen in Salikhov’s creation in Dushanbe. The Writers’ Union dates back to the Soviet era, when all literary organizations were absorbed into a union supervised by the government. The objective was to ensure that contemporary and older literary work for public consumption would not contravene Communist ideals. Nowadays, the organization’s goals resemble those of writers’ unions in most any other country.  The Writers’ Union Building is located in the center of the city, next to the National Museum of Tajikistan, Rudaki Park (another tribute to the famous poet), the Dushanbe Flag Pole, and many other attractions in the capital."
50,Yamchun Fort,"Ishkoshim, Tajikistan",This ancient Silk Road outpost overlooking the Wakhan Valley is miraculously still standing.,https://www.atlasobscura.com/places/yamchun-fort,"Located between the modern-day border between Tajikistan and Afghanistan, at elevations ranging from 9,964 feet (3,037 meters) in Ishkashim to 16,152 feet (4,923 meters) at the Wakhjir Pass, the remote and barren Wakhan Valley was once a thriving corridor along the Silk Road. Ruins of caravanserais, stupas, forts, towers, and palaces littering the whole valley testify to a glorious past. Traders from near and far have been plying the Silk Road for millennia. This flurry of activities did not escape the keen eye of the Kushan Empire, which realized that traders needed safe passage to transport their goods, which they could guarantee in exchange for levies. A large number of fortresses were built with the dual purpose of protecting traders from raiders and protecting the empire from neighboring peoples. Yamchun Fortress is the best preserved of all these constructions. The fortress is not in great shape, but given that it sits on top of a highly eroded hill in an area prone to earthquakes and landslides, it is a marvel that it is still standing. Originally built in 300 BC (or 100 BC according to some sources), Yamchun overlooks large swathes of the Wakhan Valley, and large sections of the Hindu Kush mountains in the northernmost Afghan territories. How much of the original fortress is visible today is debatable, as the ancient structure was expanded between the 10th and 12th centuries. The triangular shape of the fortress follows approximately the shape of the hilltop.  Two layers of fortified walls delineate its perimeter. Round towers with narrow openings look down toward the valley. Looking at the towers still standing, it is clear that they were built in stages, judging from the different coloring of the stones and bonding material. It is suspected that within the Yamchum Fortress there was a Zoroastrian temple of eternal fire. Considering it was the predominant religion of the time, this would be hardly surprising, but there is no unanimous consensus as to whether there actually was a temple in the fortress.  Public transport to Yamchum village is patchy to say the least. Only a handful of shared taxis come this far, but it is common to flag down any passing vehicle and contribute to the cost of the ride.  From Yamchun village to the fortress is another 8 km of gentle uphill switchbacks or 4 km of steep climbing along trails. Having your own vehicle is by far the best option."
51,Hulbuk Fortress,"Pingan, Tajikistan",This medieval citadel once guarded the western entrance of the Pamir Highway.,https://www.atlasobscura.com/places/hulbuk-fortress,"From the ninth to 12th centuries, Hulbuk was one of the biggest cities in Central Asia. There, a citadel guarded the western entrance of the Pamir Highway and the nearby salt mines of Khoja Mumin. Two palaces were built inside the citadel; the lower palace in the ninth and 10th centuries and the upper in the 11th and 12th centuries. But when the kingdom collapsed, so did the citadel. It became overrun by Mongols and Turkish tribes. In the centuries afterward, a new market town, Kulob, was founded nearby. In the 1950s, Soviet archaeologists excavated the site. Several artifacts can be seen in the museum of antiquities in Dushanbe, as well as in the museum at the other site of the road. Wallpaintings of animal-gods, swastikas, and dancers show that Hulbuk was more Zoroastrian than Islamic. Recently, the citadel walls were completely rebuilt in the Muslim style, with shiny bricks and inlaid Koran verses at the majestic entrance gate.  The fortress cannot be missed when traversing between Kulob/Vose and Danghara. There's a lovely museum on the other side of the road. Formally, the fortress is closed to visitors, as excavations are ongoing. But if you're kind, the site warden may answer your questions and tell you about his own excavation work."
52,Shorbulak Observatory,Tajikistan,"This remote, abandoned Soviet observatory promises spectacular views for those who can reach it.",https://www.atlasobscura.com/places/shorbulak-observatory,"An abandoned Soviet observatory on the top of a mountain in the middle of nowhere in Tajikistan sounds inviting, no? Shorbulak Observatory, once the site of challenging astronomical observations, stands as a remnant of the former Soviet Union. Located some 4,350 meters (14,200 feet) above sea level, this remote site in the Pamir mountains was perfect for an observatory. The dry climate made it an ideal spot to study submillimeter-wavelength astronomy. Observing these incredibly short wavelengths can be especially challenging because water in the atmosphere can interfere with measurements. Land-based observatories that can study this type of astronomy must be located at dry, cool sites with stable weather conditions located far from dense population. Other sites include Mauna Kea in Hawaii, the Llano de Chajnantor Observatory in Chile, the South Pole, and Hanle in India. Shorbulak was an outpost of the Pulkovo Observatory—officially known as the Central Astronomical Observatory of the Russian Academy of Sciences at Pulkovo. It was one of several offshoots of Pulkovo Observatory, with others located in Armenia, Azerbaijan, the Caucasus Mountains, Chile, and Bolivia. In the 1980s, the observatory was run by Russian astrophysicist Kirill Maslennikov. Though it is no longer active, Shorbulak Observatory still stands in its location in the Pamirs. But reaching it is no easy feat. First you must get to the Pamir Highway, the second highest altitude  highway in the world. Heading south of the city of  Murgab, you must get off the beaten path for a good piece of land and sandy roads. It takes a while, but as soon as you get there you are rewarded with the site of an abandoned Soviet village, old trucks, warehouses, and the empty observatory right over the hill.  It is possible to visit the village and see the outside of the observatory, but the building itself is private property. Please be respectful of the laws and posted signs. Be aware that a 4x4 vehicle is advisable, since is an off-road environment."
53,Tomb of Rudaki,"Panjakent, Tajikistan",Where the father of Persian poetry is laid to rest.,https://www.atlasobscura.com/places/tomb-of-rudaki,"Nestled in the Fan mountains in the northwest of Tajikistan is the resting place of the man known as the father of Persian poetry. Born around 859, Rudaki is one of the primary historical figures of post-Soviet Tajikistan, strongly figuring into the national identity as a symbol of not just artistic achievement but also as a cultural touchstone for modern Tajiks. Rudaki, born as Abu ‘Abdollah Ja’far ibn Mohammed, enjoys a certain status as a more glamorous historical figure, one who was semi-royalty, serving as a court poet in Bukhara to the Samanid ruler Nasr II until he lost favor in 937 and returned to his hometown of Panjrud, where he lived the rest of his life in poverty until his death around 941. Also known as an accomplished singer and musician, Rudaki has even been portrayed in Satim Ulughzoda’s 1959 film Qismat-i Sho’ir (in English, “A Poet’s Fate”) as a kind of literary action hero/heartthrob in the dramatized biopic. In Tajikistan’s capital of Dushanbe, about five hours driving distance from Rudaki’s hometown and resting place of Panjrud, everything from the main avenue to a large public park near the parliament building, complete with a giant statue of the poet, are graced by his name. Despite his fame and prominence in Tajik culture in particular, there is a stillness, a sanctity imparted by the mausoleum’s remote location, about 40 miles outside the city of Panjakent. The gravel road leading to Rudaki’s resting place is rocky and uneven, and though the mausoleum was built in 1958, the villagers of Panjrud still look up with surprise at the sight of foreigners and tourists. The keeper of the mausoleum unlocks the carved wooden gates that enclose an expansive, well-manicured, brilliantly green garden filled with roses. Written over the gate—in both the Perso-Arabic script that Rudaki wrote in in the 10th century, and the Cyrillic script in which Tajiki is written in now—is one of the poet’s most famous verses, which states, “There is no greater joy in this world/ Than seeing the faces of friends.” Inside, the surrounding walls and marble floors are a pristine, glowing, almost heavenly white, diffused in natural light that shines from holes in the ceiling onto the dark wooden coffin, topped with marble, resting in the center of the mausoleum. Downhill from Rudaki’s actual resting place is a small museum which displays artifacts from Rudaki’s life and the history of the Sughd region, along with a library of numerous translations and editions of the work of Rudaki and other Persian poets. Academics estimate that Rudaki produced upwards of 100,000 poems, or bayts, although only 1,000 have survived and are in existence today, many of them in fragments and found from varying sources. Still, Rudaki is credited with establishing Persian as a poetic language and influencing the style and form of generations of Persian poets after him.  You can drive from Panjakent via taxi or mashrutka. Nowadays there's a decent asphalt road from the main highway (between Penjikent and Dushanbe) all the way to the parking of the tomb."
54,Ancient Panjakent,"Nohijai Pançakent, Tajikistan",The remains of an ancient city-state along the Silk Road.,https://www.atlasobscura.com/places/ancient-panjakent,"Ancient Panjakent was one of the easternmost settlements of the Sogdiana Empire, an Iranian civilization that ruled large swathes of territories in central Asia more than a thousand years ago. Zoroastrianism was the predominant religion of the empire, and its holy books mention Sogdiana as the second-best land that god created. Sogdiana history goes back to the Bronze Age and further, and includes such historic celebrities as Cyrus the Great, Darius I, Xerxes, and Alexander the Great. But the empire began flourishing around the beginning of the 400s CE, thanks to extensive trade along the Silk Road. Countless Sogdian settlements of all sizes could be found along the famous ancient trade route, and the bigger ones acted as de facto city-states. Panjakent was one of them, and its importance was underpinned by the fact that anyone traveling between Samarkand and Kuhiston Mountains had to pass through this city. Archaeologists found evidence that Panjakent was founded around the year 400 and was abandoned by the end of 800. Year 722 marked the arrival of Arab conquerors, which prompted the abandonment of the city and the introduction of the Islamic religion in the region. Unlike most other ancient settlements in central Asia, Ancient Panjakent was abandoned in haste and never built over by subsequent dwellers. Excavations of the ancient city began in 1946 and are still ongoing. To date, archaeologists have unearthed residential and suburban quarters that include two Zoroastrian temples, modest dwellings, and workshops; the citadel, which includes a large palace and fortified walls; and the necropolis, with evidence of ossuaries and fire-altars typical of Zoroastrian civilizations. Separating these buildings is a network of streets and lanes that were often covered by vaults. The predominant construction method was mud and clay bricks, which is still used nowadays for pens and stables. One of the most remarkable findings in Ancient Panjakent were the frescoes, some of which were remarkably well preserved and show revealing aspects of life and religious beliefs from the era. Some of these frescoes are now housed at Rudaki Museum, located in the centre of Panjakent, while others are in the National Museum in Dushanbe and the Hermitage Museum in St. Petersburg, Russia.  The above map coordinates will take you to the Archaeological Museum of Ancient Penjikent excavations. Ancient Panjakent is perched on top of a hill overlooking modern-day Panjakent, and it is not fenced off, which means that there are several entry points. There is, however, an official entrance that taxi drivers usually take visitors to. For a small fee, visitors gain access to the ancient city and the museum across the street. The term “museum” may be an overstatement since it consists of a room with some artifacts excavated in the area and some information about Russian archaeologist B. Marshak, who led the excavations for decades."
55,Tajikistan Lenin Statue,"Khujand, Tajikistan",The largest Lenin statue in Central Asia was moved to an empty field rather than being destroyed.,https://www.atlasobscura.com/places/tajikistan-lenin-statue,"Dismantled and relegated to a field on the outskirts of town, a massive likeness of the Father of the Bolshevik Revolution can’t get any respect in modern society. After decades spent lording over the city, Central Asia’s largest statue of Vladimir Lenin was finally removed from its plinth in downtown Khujand, Tajikistan in May of 2011. Erected in 1974 on the 50th anniversary of Lenin’s death, when Khujand was then called Leninabad, official measurements put the statue at 12 meters in height, plus an additional 12 meters for the base. All together, this made the monument Central Asia’s largest statue of the former leader of the Soviet Union’s Communist Party. But by the dawn of the new millennium, Tajik officials felt the statue’s time had come and gone. So it was with little ceremony and under the cover of darkness that a gigantic likeness of the former leader of the Soviet Union’s Communist Party was dismantled, whereupon his pieces were transported to an out-of-the-way park west of the city called Victory Field. Here Lenin was reassembled atop his perch, where he oversees a field. All this is to say that Tajikistan has effectively relegated Lenin to the safest, deadest quadrant of its history. Back in the bustling sectors of its living, day-to-day world, Lenin’s former footsteps will eventually be occupied by a statue of the founder of Tajik statehood, Ismoili Somoni, where it will likely hold the title of Largest Somoni Statue on Earth. Ask for directions after crossing the river. Watch out for cows."
