index,attraction,location,blurb,url,description
21,Masitise Cave House Museum,"Quthing, Lesotho",This odd little home was built right into an African rock face.,https://www.atlasobscura.com/places/masitise-cave-house-museum,"Built directly into the rock, the Masitise Cave House Museum is the former private home of Revered David-Frederic Ellenberger, a Swiss missionary. Ellenberger created the small residence in 1867 after he and his family were forced further South by the Basotho-Boar War. Ellenberger found a well-known cave in the rocky mountains of Lesotho and decided it was the perfect spot to found his new church, and bring God to the people of the country. The missionary built a brick edifice on to the opening of the cave and spent 55 years ministering to the peoples of the area. The cave had previously been used as a shelter for the local tribes, but soon became a beacon of Christianity. In addition to its half-natural construction the cave house also had a handful of other features. There is a dinosaur track in the ceiling and it is said that Ellenberger’s son is entombed in the wall. The home is now a small museum holding an eclectic group of objects, including family photos, traditional clothing, taxidermied animals, and of course a dinosaur footprint in the ceiling. The Cave House is about 5 kilometers west of Quthing. You have to turn onto the road for the Masitise Primary School. Before you reach the school, follow the road to the right. You'll reach a small cluster of buildings and someone there can open the Cave House for you."
22,Ha Baroana Cave Paintings,"Metolong, Lesotho","The walls of this sandstone outcropping are covered with 2,000-year-old artwork.",https://www.atlasobscura.com/places/ha-baroana-cave-paintings,"Deep in the cradle of civilization, you can still find traces of our ancient ancestors. Lesotho’s amazing Ha Baroana site is only an hour’s drive from the capital of Maseru, and on the far side of the Liphiring River, tucked inconspicuously beneath a black-and-tan cave, sit a remarkably preserved stretch of paintings. The walls of Ha Baroana, which translates as “home of the bushmen,” are decorated with paintings of animals like leopards, lions, antelope, cranes, and guinea fowls, as well as paintings of people hunting and dancing. It has been estimated that the paintings were made about 2,000 years ago by the San people, a group of hunter-gatherers who have inhabited southern Africa for thousands of years, long before the arrival of Bantu-speaking nations. Though the paintings are faded from years of exposure to the elements, it’s still possible to make out a series of hunting scenes, a sight that is sure to give even the most jaded wanderer chills.  It's best to take a local guide with a 4x4, as the last several kilometers of the trip call for crossing a series of working pastures.  Although the steep, scenic hike down into the river valley will be almost as impressive as the paintings themselves, the path isn't suitable for anyone for mobility issues, and can be downright treacherous during the rainy summer season."
23,Lion Rock Mountain,"Maseru, Lesotho","Just outside Lesotho's capital city, a rock formation takes the shape of a powerful predator.",https://www.atlasobscura.com/places/lion-rock-mountain,"Less than a 30-minute drive from the heart of Maseru stands one of the most unique rock formations in the world. Lion Rock Mountain might only rise a few hundred meters above the horizon, but it still somehow manages to create an amazing landscape, something straight out of The Lion King. If you’re headed away from the capital en route to Lesotho’s more remote attractions, a quick stop here is sure to fill you with wonder and inspiration.  Without any tourism infrastructure, there’s nothing more to do at Lion Rock Mountain than just stop and admire the formation.  The best views are from the parking lot of nearby Leqele High School, where the staff and students have grown accustomed to seeing groups of tourists and wanderers pull in and linger for a few minutes."
24,Subeng River Dinosaur Prints,"Jonathans, Lesotho",Take a step into the Cretaceous Period with these preserved dinosaur tracks.,https://www.atlasobscura.com/places/subeng-river-dinosaur-prints,"Just over two hours from the city of Maseru, the narrow Subeng River in northern Lesotho has been home to a series of fossilized dinosaur prints for hundreds of millions of years. The reward for wading across the shallow water is a chance to get up close and personal with the tracks of several types of dinos, including the unique three-toed prints of the chicken-sized Lesothosaurus. The fossilized footprints were first identified as dinosaur tracks in 1955. Footprints from at least three species of dinosaurs, possibly more, can be found at this site. In the preserved tracks, you can see that some had five toes on their feet, while others had three. By placing their hands down on the rocks, a visitor can instantly bridge the gap between the Cretaceous and the present.  The Subeng River rises quickly during the rainy summer months, obscuring several varieties of prints altogether.  If possible, it's best to plan your visit during the dry wintertime.  Bring a pair of boots if you have them, or a towel if you plan on going barefoot."
25,Thaba Bosiu Cultural Village,"Motloang, Lesotho",This sandstone plateau once served as a stronghold for Lesotho's King Moshoeshoe I and his subjects.,https://www.atlasobscura.com/places/thaba-bosiu-cultural-village,"More than a museum, more than a cultural center, Thaba Bosiu would be best described as the pride of Lesotho.  Featuring a full-scale recreation of a traditional village as well as a fascinating museum, this flagship tourist attraction is a must-visit on your first trip to the Mountain Kingdom. A blanket-clad guide is available on request, and their tour will change the way you view this fascinating enclave country. Thaba Bosiu is a sandstone plateau located between the Orange and Caledon Rivers in the Maseru District of Lesotho. It was once the capital of Lesotho, and served as the residence and military stronghold of Moshoeshoe I, the kingdom’s founding father, throughout most of his reign in the mid-19th century. In 1967, Lesotho’s government declared the mountain a national monument.  Thaba Bosiu is just a short drive from Maseru, and the paved road is well-marked.  The center hosts a number of events and special programs, so it's best to call ahead and see what's on."
26,Basotho Hat,"Maseru, Lesotho","Not only does this shop sell mokorotlo, the traditional hat of Lesotho, the building is shaped like one.",https://www.atlasobscura.com/places/basotho-hat,"The Basotho people comprise 99 percent of Lesotho’s population, so it seems fitting that the remote enclave country’s only official Visitor’s Center was fashioned after their traditional straw hat. The hat has a wide brim and a pointed top, a design that is said to be inspired by the shape of Mount Qiloane. A similar style of hat was worn by Basotho tribal chiefs, who performed a type of song known as mokorotlo at certain ceremonies. In the 1950s and 60s, the hats became popular among the wider population, and were called mokorotlo because of their connection to Basotho identity. It became such an important symbol that when Lesotho gained independence from Great Britain in 1966, it was selected to appear on the country’s new flag. Basotho Hat is a two-story arts and crafts collective that hosts a wide assortment of baskets and weavings, all of which were manufactured throughout the Mountain Kingdom. It’s a great way to support local businesses in a place where the average salary is less than $2 USD per day.  Located just a few kilometers after you cross into the kingdom from South Africa via the busy Maseru Bridge, the Basotho Hat makes a natural first stop for day-trippers and adventure travelers alike. Free on-street parking is available."
27,Abandoned Ducor Hotel,"Monrovia, Liberia","Empty since 1989, now falling into ruin.",https://www.atlasobscura.com/places/abandoned-ducor-hotel,"Once operated by Intercontinental Hotels, this hotel was abandoned in 1989 due to political uncertainty just before the coup and first civil war. Due to looting and locals taking up residence in the hotel through the years, the hotel is dilapidated and dangers exist throughout. However, able-bodied individuals should be able to navigate the stairways without too much trouble, and the sight from the rooftop - giving a full panoramic view of Monrovia - easily merits the effort. When the security staff ask you for a “small thing” to enter, just let them know you’re a teacher, Peace Corps volunteer, etc. and they should let you in - and likely escort you through - for two or three dollars."
28,Bomi Blue Lake,"Tubmanburg, Liberia","An abandoned mine pit is now a beautiful, colorful attraction.",https://www.atlasobscura.com/places/bomi-blue-lake,"When the Liberia Mining Company began to abandon its operations in Bomi County in northwestern Liberia, it left behind a series of pit mines. But as nature began to reclaim these scars in the Bomi Hills, one of the pits filled with water, creating a beautiful blue lake. Back in the 1960s and ‘70s, the LMC began operations in the Bomi Hills near the town of Tubmanburg. The company dug a series of huge pits to extract iron ore from the hills, but by the late 1970s, the ore reserves were deemed depleted and the company closed its operations. The LMC left a landscape pockmarked by pits, so much so that locals began to wryly refer to the Bomi Hills as the Bomi Holes. And the mining company had left so quickly that they even abandoned some of their equipment at the bottom of the craters. It was a mess, but one that nature slowly began to reclaim. And as it did so, one of the largest pits took on a whole new life of its own. Despite being stuck up in the hills and isolated from any obvious sources of water, the 300-foot-deep pit began to fill with water, likely fed by a spring somewhere down below. By the end of the 1990s, the lake looked like a totally natural formation. And in 2007, Senator Richard Devine, in whose constituency the lake was situated, began to promote the wonders of what he billed as “a natural phenomenon and …. a wonderful sight to behold.” “One thing is certain about this lake,” continued the Senator, “Whether rain or shine, it never rises above its banks, nor does it dry. The water level is absolutely stable. It’s a wonderful sight, a haven for hotel and casino development, and of course water sports.” Senator Devine’s enthusiasm certainly helped draw attention to the Blue Lake, named for its clear blue waters. But so far, hotels and casinos have yet to set up around the lake. There are a few weathered wooden pavilions, but little else. Still, it’s certainly a pretty spot for a picnic. Despite the lake’s mining history— and the possible presence of mining equipment at its bottom—it was, for a while, the source of bottled Blue Lake mineral water. And it seems that the waters are clean and free from pollution. But before you go for a swim, as many do, you might want to know about certain sightings by  United Nations Mission in Liberia (UNMIL) soldiers stationed in the area. These soldiers have apparently spotted some big snakes in the lake, and locals sometimes speak of a particularly large boa living near the waters of the Blue Lake.  Blue Lake, also known as Bomi Lake, is located in the Bomi Hills, about three miles north of the town of Tubmanburg. If you’re feeling fit you could hike up to the lake from Tubmanburg. Otherwise, find someone in town to take you up there in a 4x4 vehicle."
29,Monkey Island,"Marshall, Liberia","After surviving decades of medical testing and civil wars, these chimpanzees were abandoned on their own islands.",https://www.atlasobscura.com/places/monkey-island-liberia,"The year was 1974 and the original Planet of the Apes movie starring Charlton Heston had just been adapted into a small screen series. Little did anyone know, though, that out in the remote jungles of Liberia, a New York non-profit and idealistic young scientist were setting in motion what 30 years later would become what many now call the “real-life planet of the apes.” That non-profit was the New York Blood Center, one of the largest blood banks in the United States. In search of a vaccine for a spate of blood-related diseases, NYBC bankrolled Vilab II, a controversial laboratory led by Betsy Brotman that would go on to conduct medical tests on over 100 chimpanzees. The chimps were injected with various forms of Hepatitis, onchocerciasis (commonly referred to as river blindness), and a host of other maladies. Once they tested positive for one of the diseases, the animals would be transferred to one of six different islands—that, thanks to chimpanzees’ innate physiological inability to swim—were perfect for keeping the infected subjects away from the regular population. Vilab continued its work as Liberia crumbled into civil war, first in 1989 and again in 1999. Eventually, though, the lab encountered a conflict that it could not overcome: growing resistance to animal testing back in the U.S. Eventually, the anti-testing outcry reached the highest levels of the U.S. federal government and the National Institute of Health instituted a moratorium on breeding research chimps and declared that most chimp testing did more harm than good. In 2005, Vilab was shut down for good and all the chimps, approximately 60 or so, were transferred to a series of nearby uninhabited mangrove islands, where they now permanently live. For the next 10 years, NYBC continued to care for the chimps, hiring many of the original lab staff to take food and water to the islands every other day. Then, in March 2015, NYBC suddenly withdrew its financial support, stating they could no longer provide for their former subjects’ well-being. Thankfully, the Humane Society stepped up and decided to assume the responsibility of providing long-term care for the chimps, which costs upwards of $30,000 a month. While her methods eventually fell out of favor, Betsy Brotman and her team’s research did successfully lead to a vaccine for Hepatitis B and a screening method for Hepatitis C. In a 2014 interview, however, Betsy publicly sided with the animal rights activists that eventually caused her lab to close, stating that she no longer believed chimpanzees should be used in experiments.  Do not attempt to visit Monkey Island on your own. The chimps are extremely territorial and are not afraid of making their presence known. If you're intent on visiting, local fishermen can be hired to arrange a boat ride to the island for a negotiated fee."
30,Libassa Ecolodge,"Marshall, Liberia","This Liberian resort offers comfort, ecofriendly hospitality, and a mission of sustainability.",https://www.atlasobscura.com/places/libassa-ecolodge,"No palm trees were harmed in the making of Libassa Ecolodge, a sustainable resort nestled amid a palm-forested lagoon in Liberia. Built on a foundation of conservationist principles, Libassa Ecolodge endeavors to strike a chord of harmony between visitors and the environment through sustainable practices, education, and mindfulness. A fleet of solar-powered huts comprise the on-site accommodations, which range from the most basic Palaver Hut, a traditional Liberian abode housing a double bed and balcony and constructed with local materials, to the Mangrove Lodge, which hovers over the lagoon with a queen-sized bed, a private pool, and balcony. Regardless of how luxurious your lodgings are, each hut is limited to 200 watts of electricity per room, used only in limited amounts via certified low-energy bulbs and appliances. Water use in each hut is restricted, food is composted, and all paper and plastic products must be recycled. For every tree used to build the huts, at least one new seedling was planted in its stead; and none of the surrounding palm trees were cut down to make way for the resort. On-site recreational activities are equally low-impact and include a small mini golf course, badminton and beach volleyball courts, a ping pong table, diving, snorkeling, bodyboarding, canoeing, horseback riding, and archery. To cultivate awareness of local cultures and the ecosystem, Libassa Ecolodge also offers a restaurant that serves up West African cuisine, the opportunity to partake in African and Latin dance lessons, a tranquil wander through a manicured botanical garden, and an animal sanctuary. The lodge aims to become 100 percent renewable through solar and wind power.  Accommodations can be reserved on Libassa Ecolodge’s website. Visitors should be aware that the road past Kpan's Town near the resort is only drivable by all-terrain vehicle."
31,Liberian National Museum,"Monrovia, Liberia",A comprehensive museum dedicated to Africa's oldest modern republic.,https://www.atlasobscura.com/places/liberian-national-museum,"With two devastating civil wars casting a shadow over its modern image, it’s often forgotten that Liberia was the first African republic to proclaim its independence—a feat it accomplished back in 1847. Even more impressive is the fact that this tiny nation, founded by an upstart group that encouraged free African Americans to migrate to Africa, was able to maintain its sovereignty in the face of intense European colonization, which by the time it was over, left nearly 90 percent of the continent’s total landmass in the hands of foreign powers. These are points of pride for Liberians today—and they are on full display at the Liberian National Museum. The institution is housed in an old executive mansion in downtown Monrovia that was damaged and looted during both civil wars but has been subsequently upgraded and repaired with the assistance of UNESCO. While much of the museum’s collection was carried off by rebels and locals exploiting the chaos of the Second Liberian Civil War, several key artifacts remain, including a 250-year-old dining table that Queen Victoria gave to Joseph Jenkins Roberts, Liberia’s first president. Today, the museum’s ground floor has an impressive collection of musical instruments, masks, and other crafts that provide a strong introduction to the country’s indigenous tribes and traditions, while the second and third floors chronicle the country’s founding, challenges, and successes, including the recent Ebola epidemic.  The museum is open from 10:00 a.m. to 4:00 p.m. daily except for Sunday, when it is typically closed. Guided tours are available."
32,Robertsport Ghost Ship,"Robertsport, Liberia","After several weeks of radio silence, this abandoned oil tanker washed up on a remote beach in Liberia.",https://www.atlasobscura.com/places/robertsport-ghost-ship,"In 2016, this mysterious ship bearing the name Tamaya 1 washed up on the shores of Robertsport, Liberia. After the 60-meter-long ship washed ashore, it took government officials several days to realize what had happened, as the Liberian coast is largely unmonitored. Two days later, the government officials learned about the mystery ship on their shores, the Coast Guard boarded the vessel to investigate. The lifeboats were missing and there was no trace of the crew. The Ministry of National Defense put out a statement saying that the bridge was “gutted by fire” and all documents onboard the ship had been burned to a crisp. Theories began to circulate about the cause. The Tamaya was an oil tanker bound for Dakar, Senegal, that had last been seen some three weeks before it washed up on the Robertsport beach. Some suspected the crew and ship had been victims of piracy. That theory was dismissed, as the vessel’s last known position was outside of the waters where pirate groups typically operate. Several months after the incident, the alleged owner, Nigerian national Robert M. Saigba, came to Liberia to meet with government officials. Saigba claimed that the crew was forced to abandon ship to a fishing vessel, leaving behind the Tamaya and their lifeboat. The lifeboat was later found washed up in Edina, Liberia, about 125 miles away.  The ship is a short coastal hike south from Nana's Lodge. Following the coast will get you to the ship, but you will have to either walk across some slippery rocks on the coast or go around them through the forest. The hike is not too difficult but you should take care to wear proper shoes that have grip, not beach sandals."
33,Paynesville Omega Tower,"Paynesville, Liberia",The dead gigantic radio tower of Liberia.,https://www.atlasobscura.com/places/paynesville-omega-tower,"For the implementation of the VLF or Very Low Frequency-Navigation System “OMEGA” in 1976, the US Coast Guard erected a 417 meter tall radio tower, which is taller than any man-made object existing today in the European Union! Built near Paynesville in Liberia, it served together with seven other stations as part of a worldwide navigation system, and which could be used to communicate with submerged submarines. While VLF has a very low data transmission rate, one of the advantages of VLF is that, unlike higher frequencies, of say VHF or UHF, it can deeply penetrate seawater to reach submarines. (Frequencies such as VLF and ELF, extremely low frequency, have been cited as the casue behind disoriented and injured whales who communicate using the same wavelengths) However by the 1990s, the global satellite system and GPS made OMEGA obsolete and so OMEGA was shut-off on September 30th, 1997 and the station was given back to the government of Liberia. Unfortunately during this period the government of Liberia was involved in a bloody civil war and had no use for the transmitter and the huge mast, which though it survived the civil war until today, continues to go unused. As there is no access restriction to the mast, it is theoretically possible it could be used for skydiving, powerful transmission experiments and Tesla experiments. For those Tesla experiments however, one ought not forget, that Liberia is a country with a very unreliable electric power supply, so one should come with their own, very large, power generator. Update: The Paynesville tower was demolished in 2011."
34,Acacus Mountains,"Ghat, Libya",Landscape of bizarrely shaped desert mountains and innumerable rock carvings.,https://www.atlasobscura.com/places/acacus-mountains,"Golden sand dunes cover the ground and cling to the sides of the basaltic mountain range that rises abruptly out of the flat Sahara desert. Forces of nature have always shaped this place, clearly visible in the sand that piles in every rock niche and side canyon of the mountain range, and seemingly embrace the rocks of the terrain. A millennia of desert winds and flashfloods have carved the mountains into bizarre shapes, with innumerable natural arches spanning the foot of the mountains, the largest of which reaches an astonishing height of 150 meters. But it is not the mountains, nor the scenery for which this place is known. Visitors and scientists alike flock to one of Libya’s most remote corners for the numerous pictographs that are found all over the mountains. These images are found seemingly everywhere – at the base of the mountains, under overhanging rocks, in mountain caves, and in the many canyons of the Acacus Mountains. The pictographs depict animals, hunting scenes, and social gatherings. However, they are not merely prehistoric paintings. The date of their origin can roughly be put into four different time periods. The oldest images, from the so-called Wild Fauna Period (12,000 – 6000 BC), were created when the Sahara was covered in a plentiful savannah, with Elephants and Giraffes roaming the wide plains. During this period, carvings depicting those animals were scrawled across the desert cave walls. The Round Head Period (8000 – 6000 BC), named after the images of rather formless bodies in the depictions of humans, forms a transition period between the age of Hunter-Gatherers and the creation of permanent settlements. The Pastoral Period (5500 – 2000 BC) followed, during which the climate of the Sahara grew much more arid. Human figures dominating and taming the forces of nature were painted during this period, including depictions of domesticated cattle and social festivities. Horse and chariot depictions majorly date from the Horse Period (1000 BC – AD 1), during which means of transport made a leap forward, allowing the beginning of large Trans-Continental trade routes in Africa. The final period is called the Camel Period (200 BC – present), during which the Sahara finally became the arid desert that it is today. No single culture or civilization can claim responsibility for the rock art, rather it was most likely a continued tradition among the people of the region, which was set off by the mountains’ earliest inhabitants. The cultures that followed these first settlers, the Tuareg and the Garamantes people, adapted this tradition and created their own images. Over a timespan of 14 millennia, the climate of the region has dramatically changed. Each change, altered the landscape and forced its inhabitants to adapt. The natural forces that have shaped this place are visible in the mountains. The societal changes that followed are visible in the depictions of the rock carvings. Both nature and humans created an astonishing place, in which its history can be read like a book. Reached via 4WD from Ghat or al-Aweinat; Ghat District, Libya"
35,Ghadames,"Gadamis, Libya",A beautiful oasis town dating back to the Roman period still serves as reprieve from the brutal summer sun in Libya.,https://www.atlasobscura.com/places/ghadames-oasis,"A tad less than 300 miles away from Tripoli there exists an ancient getaway, an oasis made of mud, lime, and the trunks of palms. Covered alleyways and heat reflecting, creme-colored walls weave in and out of grottos and lead to the old town spring water pool. This pre-Saharan city is Ghadames, also known as the ‘pearl of the desert’. While none of the buildings from the protohistoric Berber period or the time of Roman domination still stand, the architectural style distinguishes Ghadames from the surrounding pre-Saharan cities. The houses cluster into a rough circle, the outer walls facing the edges of the city creating a fortified wall around the entire settlement. Inside the walls, the houses utilize different floors for different needs, one for storing goods, another for family living, and the covered alleyways for traveling around the city protected from the blistering desert sun, creating the feel of underground passageways. At the top, open-air terraces are reserved for the women only. Considered the old part of town, new housing has been built outside of the lime-washed walls, however many of the 10,000 residents of this historic oasis return when the heat becomes unbearable, as those walls still provide more relief from the relentless heat than anywhere else."
36,Qasr al-Haj,"Qasr al Hajj, Libya","Fortress-like granary, continually in use for more than nine centuries.",https://www.atlasobscura.com/places/qasr-al-haj,"Berber architecture is probably one of the most evocative architectural styles in the world. The simplicity of the structures merge with the harsh landscape of the Sahara desert to create a timeless beauty. Some Berber structures in neighbouring Tunisia became world-famous after George Lucas included them in his Star Wars movies. The Qasr al-Haj is arguably the most stunning piece of Berber architecture in Libya. Other than its name suggests (literally translated: Fortress of al-Haj), the structure is neither a fortress, nor a fortified village. The building is a storage facility, created to store the harvests of the semi-nomadic and partly settled people of the region. It is a circular building, featureless from the outside, with a main gate that leads to the large courtyard inside. Surrounding the courtyard are 114 cave-like storage rooms, arranged in several levels. The lowest level, which partially lies underground, is used to store olive oil, while the upper levels are mainly used for barley and wheat. At the side of the main gate, a staircase leads to the top, where a walk completes a full circle around the top of the structure. In a region of limited crops, granaries like this shelter the harvest from animals, thieves and weather extremes. The Qasr al-Haj was built in the 12th century by Sheikh Abu Jatla, who rented the storage rooms to several parties in exchange for a small amount of barley and wheat, which he then distributed among the poor. Since the building is still in use, visitors are encouraged not to enter the storage rooms without the guidance of the caretaker, or the permission from the owners. As of October 2011, it remains unclear, whether the 2011 Libyan Civil War damaged Qasr al-Haj.  Qasr al-Haj, near Zintan, Jebel al-Gharbi District, Libya"
37,Waw an Namus,Libya,"Surrounded by a smudge of dark earth, this isolated volcano sits in stark contrast to the surrounding Sahara.",https://www.atlasobscura.com/places/waw-an-namus,"“Seen from space, few other dormant volcanoes look as exotic and spectacular as Waw an Namus,” says NASA’s Earth Observatory. From high above, the volcano is clear to see in the Sahara. It’s surrounded by a smudge of dark basaltic ash and tephra, which extends between six and 12 miles around the central caldera in stark contrast to the surrounding desert. And inside the caldera lie three glinting lakes surrounded by flecks of green. Approaching by foot, visitors to this remote location first walk through the moonscape of the ash and tephra. At the heart of this peculiar landscape is the two-mile-wide, 330-feet-deep caldera, with a 460-feet-high post-caldera scoria cone near its center. Once at the caldera rim, a strange sight awaits: three lakes, and a few smaller bodies of water, lie on the floor of the caldera, surrounded by palms, reeds, and swamp vegetation. Much of the water within the caldera is warm and saline, but some bodies of freshwater do exist. Waw an Namus, therefore, has long been an important stop for caravans traveling across this otherwise parched and isolated part of the Sahara. But Waw an Namus isn’t the most inviting of campgrounds for one particular reason: mosquitoes, and lots of them. The name itself translates to “Crater of Mosquitos,” and visitors are well-advised to camp outside the caldera unless they are well prepared with mosquito nets and a serious supply of repellent. The mosquitoes of Waw an Namus don’t often have the chance to feed on fresh blood, so when they do, they don’t hold back. Questions remain regarding the formation of Waw an Namus. Volcanism in the Sahara isn’t fully understood and various theories exist to explain the presence of volcanoes like Waw an Namus. Its age, too, is open to debate. The central cone looks relatively young, suggesting it may have been formed as recently as a few thousand years ago. The arid climate of the region, however, may be masking the volcano’s true age.  Waw an Namus is located in the Sahara desert of south-central Libya, to the south of the Haruj volcanic field. It lies about 250 miles southeast of the oasis city of Sabha. Due to its remote location and the ongoing Libyan Civil War, few people actually visit Waw an Namus despite its reputation as one of the most beautiful and fascinating natural attractions in the country. Tours can be arranged in the larger cities, but it’s worth doing some thorough research before choosing a company."
38,Gaberoun Oasis,Libya,A deserted Bedouin village lines the shores of this stunning desert oasis.,https://www.atlasobscura.com/places/gaberoun-oasis,"This brilliant blue-green gem of a lake, surrounded by golden sand as far as the eye can see, looks like a small pocket of island paradise hidden among the dunes of the Sahara Desert. Palm trees fringe the water, and the ruins of an abandoned village dot one corner of the shore. A Bedouin tribe once lived along the Gaberoun Oasis (also spelled Gabroon, Gabraun, and Gabr Awhn). They fished for saltwater crustaceans, little worm-like creatures that live within the lake. But they couldn’t rely on the lake itself for drinking water, the most precious desert treasure. Instead, they had to dig beneath the sand around its perimeter to search for the same underground springs that feed the trees. The government relocated the entire tribe to a newly built village in the 1980s. The ruins of their old settlement remain, left to bake beneath the scorching sun. A ramshackle tourist camp, complete with a handful of sleeping huts and a small market, keeps a sporadic trickle of human life flowing into the otherwise abandoned oasis. Those who do visit like to swim in the lake; its salinity makes it a pleasant place to float, especially since the surface is strangely chilly. The water’s temperature gets hotter the deeper you dive."
39,Leptis Magna,"Al-Khums, Libya",Magnificent Roman ruins lie vulnerable to destruction on the edge of the Mediterranean.,https://www.atlasobscura.com/places/leptis-magna,"In what is now Libya, Leptis Magna was once the shining star of the Roman Empire. As far as ruins go, the city still stands out as a superior example of Rome’s considerable advances in urban planning and architecture. Despite existing in an unstable nation and sporadically under threat of being caught in the crossfires of civil unrest, it has survived as one of the most complete set of Roman ruins standing. Originally a Phoenician and Berber foundation, the city became part of the grandiose Roman Empire under Tiberius. Under the reign of Lucius Septimius Severus in 193, Leptis peaked as the third greatest city on the entire continent of Roman Africa. Unfortunately, like so many other Roman cities, the vibrant metropolis was doomed by its growth and ingenuity outgrowing its means, and by mid-4th century, the once glorious city by the sea was heavily abandoned, easily sacked by invaders, and in constant threat of destruction due to war and civil unrest. While the ruins still stand regally against the sky, that threat has yet to pass. As recently as 2011, civil war has found its way to Leptis Magna, a ready-made bunker,  attractive as a place to hide weapons, shield military vehicles, and keep backs to the sea. Despite being under UNESCO’s protective wing, its vulnerability to rebels has prompted NATO to make no promises that it will remain off limits from air strikes if intervention is necessary. Currently the site is quiet, and the empty city sleeps."
40,Arch of Marcus Aurelius,"Tarabulus, Libya",This triumphal arch is the only fully standing structure that remains from Roman-era Oea.,https://www.atlasobscura.com/places/arch-of-marcus-aurelius,"In the mid-second century, the coastal town of Oea (now modern-day Tripoli in Libya) began an architectural shift to better reflect its recently acquired status as a Roman colonia. Monumental Roman-style structures were erected in what is now Tripoli’s old town, bringing a distinctly Roman identity to a settlement founded by the Phoenicians and ruled by Greeks and Carthaginians before the Romans arrived. Unlike the other two ancient cities of Roman Tripolis—Sabratha and Leptis Magna—Oea has been continuously inhabited. Over the centuries, many of its older buildings have been quarried for material or built over and destroyed, leaving scant traces of the city’s Roman past. The most notable exception is the Arch of Marcus Aurelius, a fascinating triumphal arch that would have been central to the town’s Roman identity. Thanks to a four-line inscription on the arch, we know it was built in honor of Emperor Marcus Aurelius and Lucius Verus. Lucius Verus was the adoptive brother of Marcus Aurelius, and the triumphal arch was erected in large part to commemorate his recent victories over the Parthians. Completed around 165 and built almost entirely from marble, the arch has a rectangular footprint measuring about 41 feet by 32 feet. It is a quadrifrons (or tetrapylon) arch, being of cubic shape with a gate on each of the four sides. The arch was placed in a prominent position near the harbor and at the crossroads leading out to Odea’s neighboring towns. As such, new arrivals, especially important visitors, would have passed through the arch when arriving in Oea. At the time of its construction, the Arch of Marcus Aurelius would have been one of the most elaborately decorated arches in North Africa. It has been heavily eroded over the years, with some parts so damaged that the original features have been lost. But many of the most interesting features can still be identified, especially on the northwest face. Among the decorative acanthus leaves, vines, and grapes etched into the pillars are various figures, including representations of captured barbarians. Among the prisoners are a male with hands bound, a seated woman, and a young boy who seems to be crying. The most important figures, however, are those of the city’s patron deities, Apollo and Minerva. Apollo is represented in a chariot drawn by two griffins, while Minerva, bearing helmet and shield, stands in a chariot pulled by a pair of sphinxes. Four notably empty niches are also embedded within the arch. These likely once held statues of both Emperor Marcus Aurelius and Lucius Verus. Statues have been found in excavations around the fringes of the arch, one of which has been identified as Lucius Verus. In terms of size, it would have fit quite nicely inside one of the now vacant niches.  The Arch of Marcus Aurelius is located along Al Hara Alkabir Street in the Old Town of Tripoli. Tripoli is the capital and largest city of Libya, and is located in the northwest of the country. The arch can be seen at any time of day. Entrance is free."
41,Atiq Mosque,"Ajdabiya, Libya",Early Islamic mosque with several strange conical domes.,https://www.atlasobscura.com/places/atiq-mosque,"Two palm trunks mark the entrance to one of Libya’s most beautiful mosques. The whitewashed mud-brick structure dates from the 7th century, and greeted Muslim pilgrims and caravan routes that crossed this area for a centuries. During the heyday of the Sahara caravan trade routes, the oasis city of Awjilah was an important stop on the way to the Cyrenaican coast, bringing travelers from across the ancient world to the mosque. Nine doors grant access to the house of worship, which lead into a labyrinth of pillars and arches inside, covering an area of more than 400 m². However, the outside of the building is even more remarkable and features 21 snow-white conical beehive domes. The beehives dominate the skyline of the old town of Awjilah, which was lovingly restored in 2006, after the city became one of the most convenient spots to view the solar eclipse of March 2006. As of October 2011 it remains unclear whether the 2011 Libyan Civil War damaged Awjilah, or its ancient mosque.  Awjilah, al-Wahat District, Libya"
42,Wheelus Air Base,"Tripoli, Libya","70 years of foreign military influence on the shores of Tripoli, Libya.",https://www.atlasobscura.com/places/wheelus-air-base,"Between its construction in 1923, and the end of the Cold War in 1991, Wheelus Air Base belonged to five major world powers. Following the base’s ownership neatly parallels world history’s major events, and follows the evolution of power throughout the 20th century. After invading in 1911, Italy took control of Libya as a colony, and opened the air base in 1923. During World War II, another axis power, the Nazis took over the air base as a strategic post in the Mediterranean. As the war turned, the British seized control of the base in 1943, and began a long period of Western influence in Libya. Following the war, Wheelus was handed over to the United States. America immediately jumped on the opportunity to hold a base in a location strategic to North Africa, the Middle East and Europe. Shortly after taking control, there were 5,000 air force troops deployed at the base, and Wheelus became known as “Little America.” While the Americans controlled the base, some Libyan forces were also deployed there, working side by side on their aircraft. One of these men was Muammar Gaddafi, who before instituting his own brand of strict religious rule, was a well-known playboy, who would drink and carouse with the Americans stationed at Wheelus. Unfortunately, Gaddafi’s flirtation with the west ended in 1969, when the Americans were given notice and promptly asked to leave Wheelus Air Base. Strangely enough, after finally gaining power and independence, Gaddafi invited the Soviet Union to Wheelus, where they were stationed until the end of the Cold War. Today, Wheelus Air Base is known as Mitiga International Airport, and is no longer home to any foreign army."
